Weibull_param1,Weibull_param2,iteration,model_name,model_type,u_opt,p_u,location
1.0,18.86345889226279,0,Weibull,body,21.113256862584006,0.18599562363238512,Puntarenas
1.0236859772754663,18.717907269695235,1,Weibull,body,21.113256862584006,0.18599562363238512,Puntarenas
1.0236859772754663,18.717907269695235,2,Weibull,body,21.113256862584006,0.18599562363238512,Puntarenas
1.3102009579620553,18.464809243758793,3,Weibull,body,21.113256862584006,0.18599562363238512,Puntarenas
1.3102009579620553,18.464809243758793,4,Weibull,body,21.113256862584006,0.18599562363238512,Puntarenas
1.3248477863773496,18.502587274451994,5,Weibull,body,21.113256862584006,0.18599562363238512,Puntarenas
1.4470080297388588,18.54551727019714,6,Weibull,body,21.113256862584006,0.18599562363238512,Puntarenas
1.4470080297388588,18.54551727019714,7,Weibull,body,21.113256862584006,0.18599562363238512,Puntarenas
1.6555963371212958,18.62434152501512,8,Weibull,body,21.113256862584006,0.18599562363238512,Puntarenas
1.6555963371212958,18.62434152501512,9,Weibull,body,21.113256862584006,0.18599562363238512,Puntarenas
1.700053764530164,18.42127913663509,10,Weibull,body,21.113256862584006,0.18599562363238512,Puntarenas
1.700053764530164,18.42127913663509,11,Weibull,body,21.113256862584006,0.18599562363238512,Puntarenas
1.7841313517458046,18.119625154424334,12,Weibull,body,21.113256862584006,0.18599562363238512,Puntarenas
2.016966205434517,18.193399457226455,13,Weibull,body,21.113256862584006,0.18599562363238512,Puntarenas
2.179994058522231,18.278882618319024,14,Weibull,body,21.113256862584006,0.18599562363238512,Puntarenas
2.1982905664704653,18.278122742006808,15,Weibull,body,21.113256862584006,0.18599562363238512,Puntarenas
2.2942303600065466,18.143831814284113,16,Weibull,body,21.113256862584006,0.18599562363238512,Puntarenas
2.2942303600065466,18.143831814284113,17,Weibull,body,21.113256862584006,0.18599562363238512,Puntarenas
2.2942303600065466,18.143831814284113,18,Weibull,body,21.113256862584006,0.18599562363238512,Puntarenas
2.2942303600065466,18.143831814284113,19,Weibull,body,21.113256862584006,0.18599562363238512,Puntarenas
2.4484741100656313,18.433339979102247,20,Weibull,body,21.113256862584006,0.18599562363238512,Puntarenas
2.4484741100656313,18.433339979102247,21,Weibull,body,21.113256862584006,0.18599562363238512,Puntarenas
2.564806168944366,18.4260471841611,22,Weibull,body,21.113256862584006,0.18599562363238512,Puntarenas
2.766813308632008,18.005810267544838,23,Weibull,body,21.113256862584006,0.18599562363238512,Puntarenas
2.766813308632008,18.005810267544838,24,Weibull,body,21.113256862584006,0.18599562363238512,Puntarenas
2.8867676170565995,18.084679462797336,25,Weibull,body,21.113256862584006,0.18599562363238512,Puntarenas
2.8867676170565995,18.084679462797336,26,Weibull,body,21.113256862584006,0.18599562363238512,Puntarenas
2.8867676170565995,18.084679462797336,27,Weibull,body,21.113256862584006,0.18599562363238512,Puntarenas
2.94045307000826,18.022245551572368,28,Weibull,body,21.113256862584006,0.18599562363238512,Puntarenas
2.94045307000826,18.022245551572368,29,Weibull,body,21.113256862584006,0.18599562363238512,Puntarenas
2.94045307000826,18.022245551572368,30,Weibull,body,21.113256862584006,0.18599562363238512,Puntarenas
2.94045307000826,18.022245551572368,31,Weibull,body,21.113256862584006,0.18599562363238512,Puntarenas
3.09921034772465,17.977732203570284,32,Weibull,body,21.113256862584006,0.18599562363238512,Puntarenas
3.121347111017257,18.132275255382343,33,Weibull,body,21.113256862584006,0.18599562363238512,Puntarenas
3.121347111017257,18.132275255382343,34,Weibull,body,21.113256862584006,0.18599562363238512,Puntarenas
3.217976411797846,18.16409242507926,35,Weibull,body,21.113256862584006,0.18599562363238512,Puntarenas
3.6086217986814835,18.43022366371138,36,Weibull,body,21.113256862584006,0.18599562363238512,Puntarenas
3.6356051243445093,18.694192658113465,37,Weibull,body,21.113256862584006,0.18599562363238512,Puntarenas
