Burr_param1,Burr_param2,Burr_param3,iteration,model_name,model_type,u_opt,p_u,location
1.0,1.0,0.6366105458217817,0,Burr,tail,21.10369592609893,0.12008928571428572,Puntarenas_Hidrometereológico
1.0,1.0,0.6366105458217817,1,Burr,tail,21.10369592609893,0.12008928571428572,Puntarenas_Hidrometereológico
1.0,1.0,0.6366105458217817,2,Burr,tail,21.10369592609893,0.12008928571428572,Puntarenas_Hidrometereológico
1.0,1.0,0.6366105458217817,3,Burr,tail,21.10369592609893,0.12008928571428572,Puntarenas_Hidrometereológico
1.0,1.0,0.6366105458217817,4,Burr,tail,21.10369592609893,0.12008928571428572,Puntarenas_Hidrometereológico
1.018478815492493,1.1281458335092627,0.7192218187432882,5,Burr,tail,21.10369592609893,0.12008928571428572,Puntarenas_Hidrometereológico
1.018478815492493,1.1281458335092627,0.7192218187432882,6,Burr,tail,21.10369592609893,0.12008928571428572,Puntarenas_Hidrometereológico
1.018478815492493,1.1281458335092627,0.7192218187432882,7,Burr,tail,21.10369592609893,0.12008928571428572,Puntarenas_Hidrometereológico
1.018478815492493,1.1281458335092627,0.7192218187432882,8,Burr,tail,21.10369592609893,0.12008928571428572,Puntarenas_Hidrometereológico
1.018478815492493,1.1281458335092627,0.7192218187432882,9,Burr,tail,21.10369592609893,0.12008928571428572,Puntarenas_Hidrometereológico
1.2835310939918767,0.9560980053008336,0.6308666391412167,10,Burr,tail,21.10369592609893,0.12008928571428572,Puntarenas_Hidrometereológico
1.2835310939918767,0.9560980053008336,0.6308666391412167,11,Burr,tail,21.10369592609893,0.12008928571428572,Puntarenas_Hidrometereológico
1.4045268127430648,1.0916169552826076,0.6026441900301727,12,Burr,tail,21.10369592609893,0.12008928571428572,Puntarenas_Hidrometereológico
1.4045268127430648,1.0916169552826076,0.6026441900301727,13,Burr,tail,21.10369592609893,0.12008928571428572,Puntarenas_Hidrometereológico
1.4045268127430648,1.0916169552826076,0.6026441900301727,14,Burr,tail,21.10369592609893,0.12008928571428572,Puntarenas_Hidrometereológico
1.4045268127430648,1.0916169552826076,0.6026441900301727,15,Burr,tail,21.10369592609893,0.12008928571428572,Puntarenas_Hidrometereológico
1.4045268127430648,1.0916169552826076,0.6026441900301727,16,Burr,tail,21.10369592609893,0.12008928571428572,Puntarenas_Hidrometereológico
1.4045268127430648,1.0916169552826076,0.6026441900301727,17,Burr,tail,21.10369592609893,0.12008928571428572,Puntarenas_Hidrometereológico
1.4045268127430648,1.0916169552826076,0.6026441900301727,18,Burr,tail,21.10369592609893,0.12008928571428572,Puntarenas_Hidrometereológico
1.5676815885870128,1.1808824845582075,0.8113016804508284,19,Burr,tail,21.10369592609893,0.12008928571428572,Puntarenas_Hidrometereológico
1.5676815885870128,1.1808824845582075,0.8113016804508284,20,Burr,tail,21.10369592609893,0.12008928571428572,Puntarenas_Hidrometereológico
1.5676815885870128,1.1808824845582075,0.8113016804508284,21,Burr,tail,21.10369592609893,0.12008928571428572,Puntarenas_Hidrometereológico
1.5991694332118211,1.1294895439441974,0.5770713208138105,22,Burr,tail,21.10369592609893,0.12008928571428572,Puntarenas_Hidrometereológico
1.5991694332118211,1.1294895439441974,0.5770713208138105,23,Burr,tail,21.10369592609893,0.12008928571428572,Puntarenas_Hidrometereológico
1.5991694332118211,1.1294895439441974,0.5770713208138105,24,Burr,tail,21.10369592609893,0.12008928571428572,Puntarenas_Hidrometereológico
1.5991694332118211,1.1294895439441974,0.5770713208138105,25,Burr,tail,21.10369592609893,0.12008928571428572,Puntarenas_Hidrometereológico
1.5991694332118211,1.1294895439441974,0.5770713208138105,26,Burr,tail,21.10369592609893,0.12008928571428572,Puntarenas_Hidrometereológico
1.4686702811584131,1.0652827833796579,0.5999084111146264,27,Burr,tail,21.10369592609893,0.12008928571428572,Puntarenas_Hidrometereológico
1.4686702811584131,1.0652827833796579,0.5999084111146264,28,Burr,tail,21.10369592609893,0.12008928571428572,Puntarenas_Hidrometereológico
1.4686702811584131,1.0652827833796579,0.5999084111146264,29,Burr,tail,21.10369592609893,0.12008928571428572,Puntarenas_Hidrometereológico
1.3348440462302826,1.2438397774129002,0.8102028357491327,30,Burr,tail,21.10369592609893,0.12008928571428572,Puntarenas_Hidrometereológico
1.3348440462302826,1.2438397774129002,0.8102028357491327,31,Burr,tail,21.10369592609893,0.12008928571428572,Puntarenas_Hidrometereológico
1.3348440462302826,1.2438397774129002,0.8102028357491327,32,Burr,tail,21.10369592609893,0.12008928571428572,Puntarenas_Hidrometereológico
1.3074474478814793,1.3533135841769715,0.977045968539657,33,Burr,tail,21.10369592609893,0.12008928571428572,Puntarenas_Hidrometereológico
1.3074474478814793,1.3533135841769715,0.977045968539657,34,Burr,tail,21.10369592609893,0.12008928571428572,Puntarenas_Hidrometereológico
1.3074474478814793,1.3533135841769715,0.977045968539657,35,Burr,tail,21.10369592609893,0.12008928571428572,Puntarenas_Hidrometereológico
1.3074474478814793,1.3533135841769715,0.977045968539657,36,Burr,tail,21.10369592609893,0.12008928571428572,Puntarenas_Hidrometereológico
1.3074474478814793,1.3533135841769715,0.977045968539657,37,Burr,tail,21.10369592609893,0.12008928571428572,Puntarenas_Hidrometereológico
1.3074474478814793,1.3533135841769715,0.977045968539657,38,Burr,tail,21.10369592609893,0.12008928571428572,Puntarenas_Hidrometereológico
1.3074474478814793,1.3533135841769715,0.977045968539657,39,Burr,tail,21.10369592609893,0.12008928571428572,Puntarenas_Hidrometereológico
