Weibull_param1,Weibull_param2,iteration,model_name,model_type,u_opt,p_u,location
1.0,18.39312059816569,0,Weibull,body,20.3918080850436,0.19014084507042253,Guanacaste
1.0236859772754663,18.247568975598135,1,Weibull,body,20.3918080850436,0.19014084507042253,Guanacaste
1.0236859772754663,18.247568975598135,2,Weibull,body,20.3918080850436,0.19014084507042253,Guanacaste
1.3102009579620553,17.994470949661693,3,Weibull,body,20.3918080850436,0.19014084507042253,Guanacaste
1.3102009579620553,17.994470949661693,4,Weibull,body,20.3918080850436,0.19014084507042253,Guanacaste
1.3248477863773496,18.032248980354893,5,Weibull,body,20.3918080850436,0.19014084507042253,Guanacaste
1.4470080297388588,18.07517897610004,6,Weibull,body,20.3918080850436,0.19014084507042253,Guanacaste
1.4470080297388588,18.07517897610004,7,Weibull,body,20.3918080850436,0.19014084507042253,Guanacaste
1.6555963371212958,18.15400323091802,8,Weibull,body,20.3918080850436,0.19014084507042253,Guanacaste
1.6555963371212958,18.15400323091802,9,Weibull,body,20.3918080850436,0.19014084507042253,Guanacaste
1.700053764530164,17.95094084253799,10,Weibull,body,20.3918080850436,0.19014084507042253,Guanacaste
1.700053764530164,17.95094084253799,11,Weibull,body,20.3918080850436,0.19014084507042253,Guanacaste
1.7841313517458046,17.649286860327233,12,Weibull,body,20.3918080850436,0.19014084507042253,Guanacaste
2.016966205434517,17.723061163129355,13,Weibull,body,20.3918080850436,0.19014084507042253,Guanacaste
2.179994058522231,17.808544324221923,14,Weibull,body,20.3918080850436,0.19014084507042253,Guanacaste
2.1982905664704653,17.807784447909707,15,Weibull,body,20.3918080850436,0.19014084507042253,Guanacaste
2.2942303600065466,17.673493520187012,16,Weibull,body,20.3918080850436,0.19014084507042253,Guanacaste
2.2942303600065466,17.673493520187012,17,Weibull,body,20.3918080850436,0.19014084507042253,Guanacaste
2.2942303600065466,17.673493520187012,18,Weibull,body,20.3918080850436,0.19014084507042253,Guanacaste
2.2942303600065466,17.673493520187012,19,Weibull,body,20.3918080850436,0.19014084507042253,Guanacaste
2.4484741100656313,17.963001685005146,20,Weibull,body,20.3918080850436,0.19014084507042253,Guanacaste
2.4484741100656313,17.963001685005146,21,Weibull,body,20.3918080850436,0.19014084507042253,Guanacaste
2.564806168944366,17.955708890064,22,Weibull,body,20.3918080850436,0.19014084507042253,Guanacaste
2.766813308632008,17.535471973447738,23,Weibull,body,20.3918080850436,0.19014084507042253,Guanacaste
2.766813308632008,17.535471973447738,24,Weibull,body,20.3918080850436,0.19014084507042253,Guanacaste
2.8867676170565995,17.614341168700236,25,Weibull,body,20.3918080850436,0.19014084507042253,Guanacaste
2.8867676170565995,17.614341168700236,26,Weibull,body,20.3918080850436,0.19014084507042253,Guanacaste
2.8867676170565995,17.614341168700236,27,Weibull,body,20.3918080850436,0.19014084507042253,Guanacaste
2.94045307000826,17.551907257475268,28,Weibull,body,20.3918080850436,0.19014084507042253,Guanacaste
2.94045307000826,17.551907257475268,29,Weibull,body,20.3918080850436,0.19014084507042253,Guanacaste
2.94045307000826,17.551907257475268,30,Weibull,body,20.3918080850436,0.19014084507042253,Guanacaste
2.94045307000826,17.551907257475268,31,Weibull,body,20.3918080850436,0.19014084507042253,Guanacaste
3.09921034772465,17.507393909473183,32,Weibull,body,20.3918080850436,0.19014084507042253,Guanacaste
3.121347111017257,17.661936961285242,33,Weibull,body,20.3918080850436,0.19014084507042253,Guanacaste
3.121347111017257,17.661936961285242,34,Weibull,body,20.3918080850436,0.19014084507042253,Guanacaste
3.217976411797846,17.69375413098216,35,Weibull,body,20.3918080850436,0.19014084507042253,Guanacaste
3.6086217986814835,17.95988536961428,36,Weibull,body,20.3918080850436,0.19014084507042253,Guanacaste
3.6356051243445093,18.223854364016365,37,Weibull,body,20.3918080850436,0.19014084507042253,Guanacaste
3.8123839485303836,18.43214926052248,38,Weibull,body,20.3918080850436,0.19014084507042253,Guanacaste
3.8184567050064318,18.611109865080127,39,Weibull,body,20.3918080850436,0.19014084507042253,Guanacaste
3.8184567050064318,18.611109865080127,40,Weibull,body,20.3918080850436,0.19014084507042253,Guanacaste
3.929293676552019,18.93246296387068,41,Weibull,body,20.3918080850436,0.19014084507042253,Guanacaste
3.929293676552019,18.93246296387068,42,Weibull,body,20.3918080850436,0.19014084507042253,Guanacaste
4.0815613497532,18.984230989794046,43,Weibull,body,20.3918080850436,0.19014084507042253,Guanacaste
4.0815613497532,18.984230989794046,44,Weibull,body,20.3918080850436,0.19014084507042253,Guanacaste
4.0815613497532,18.984230989794046,45,Weibull,body,20.3918080850436,0.19014084507042253,Guanacaste
4.206883443942125,19.063144625986848,46,Weibull,body,20.3918080850436,0.19014084507042253,Guanacaste
4.351347794791039,19.209146375553004,47,Weibull,body,20.3918080850436,0.19014084507042253,Guanacaste
4.450236411622518,19.137871014985695,48,Weibull,body,20.3918080850436,0.19014084507042253,Guanacaste
4.450236411622518,19.137871014985695,49,Weibull,body,20.3918080850436,0.19014084507042253,Guanacaste
4.450236411622518,19.137871014985695,50,Weibull,body,20.3918080850436,0.19014084507042253,Guanacaste
4.450236411622518,19.137871014985695,51,Weibull,body,20.3918080850436,0.19014084507042253,Guanacaste
4.575550164079536,19.180349682590293,52,Weibull,body,20.3918080850436,0.19014084507042253,Guanacaste
4.575550164079536,19.180349682590293,53,Weibull,body,20.3918080850436,0.19014084507042253,Guanacaste
4.608884438631561,18.551065828247786,54,Weibull,body,20.3918080850436,0.19014084507042253,Guanacaste
