LN_tail_param1,LN_tail_param2,iteration,model_name,model_type,u_opt,p_u,location
3.008440531376659,1.0,0,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
3.008440531376659,1.0,1,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.974905631856584,1.0105510092679093,2,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.8806465849310867,1.0115962283867355,3,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.8789014372100676,0.998136150269837,4,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.8789014372100676,0.998136150269837,5,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.8789014372100676,0.998136150269837,6,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.8789014372100676,0.998136150269837,7,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.6387875204415683,1.0506507358716488,8,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.6387875204415683,1.0506507358716488,9,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.6387875204415683,1.0506507358716488,10,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.6382317678298812,1.0331035480033814,11,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.5831357517726374,0.9493885743636815,12,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.5831357517726374,0.9493885743636815,13,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.5016292563518436,0.9169404701812868,14,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.426362843578322,0.8654181220081982,15,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.426362843578322,0.8654181220081982,16,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.3269179258250077,0.7996359069508724,17,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.3269179258250077,0.7996359069508724,18,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.3269179258250077,0.7996359069508724,19,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.3269179258250077,0.7996359069508724,20,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.309134727630455,0.75066880842361,21,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.289306824783069,0.6995140948301102,22,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.289306824783069,0.6995140948301102,23,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.289306824783069,0.6995140948301102,24,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.2202941837824968,0.628661399631099,25,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.2519561486584156,0.505093865026748,26,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.1944984808137473,0.40545302295572194,27,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.250463637244174,0.35464143641877793,28,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.250463637244174,0.35464143641877793,29,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.1167200609151995,0.30159425706560883,30,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.0746281103423994,0.2933499885668371,31,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.059492165259355,0.257741621764449,32,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.059492165259355,0.257741621764449,33,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.059492165259355,0.257741621764449,34,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.059492165259355,0.257741621764449,35,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.059492165259355,0.257741621764449,36,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.059492165259355,0.257741621764449,37,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.1324542567278004,0.2557439588671567,38,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.348490623626951,0.21837039729167523,39,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.348490623626951,0.21837039729167523,40,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.396283346933208,0.21797500383708707,41,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.396283346933208,0.21797500383708707,42,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.396283346933208,0.21797500383708707,43,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.396283346933208,0.21797500383708707,44,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.396283346933208,0.21797500383708707,45,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.396283346933208,0.21797500383708707,46,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.396283346933208,0.21797500383708707,47,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.396283346933208,0.21797500383708707,48,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.396283346933208,0.21797500383708707,49,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.396283346933208,0.21797500383708707,50,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.396283346933208,0.21797500383708707,51,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.396283346933208,0.21797500383708707,52,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.396283346933208,0.21797500383708707,53,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.450784417212783,0.2104167423324678,54,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.450784417212783,0.2104167423324678,55,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.450784417212783,0.2104167423324678,56,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.450784417212783,0.2104167423324678,57,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.6474218107779732,0.18594057070699072,58,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.6474218107779732,0.18594057070699072,59,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.6474218107779732,0.18594057070699072,60,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.550196112395938,0.1985356427899504,61,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.550196112395938,0.1985356427899504,62,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.550196112395938,0.1985356427899504,63,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.550196112395938,0.1985356427899504,64,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.550196112395938,0.1985356427899504,65,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.550196112395938,0.1985356427899504,66,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.550196112395938,0.1985356427899504,67,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.550196112395938,0.1985356427899504,68,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.550196112395938,0.1985356427899504,69,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.550196112395938,0.1985356427899504,70,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.550196112395938,0.1985356427899504,71,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.550196112395938,0.1985356427899504,72,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.550196112395938,0.1985356427899504,73,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.550196112395938,0.1985356427899504,74,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.550196112395938,0.1985356427899504,75,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.550196112395938,0.1985356427899504,76,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.550196112395938,0.1985356427899504,77,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.550196112395938,0.1985356427899504,78,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.550196112395938,0.1985356427899504,79,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.550196112395938,0.1985356427899504,80,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.550196112395938,0.1985356427899504,81,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.550196112395938,0.1985356427899504,82,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.550196112395938,0.1985356427899504,83,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.768643780928751,0.16012790437779809,84,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.768643780928751,0.16012790437779809,85,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.768643780928751,0.16012790437779809,86,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.768643780928751,0.16012790437779809,87,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.768643780928751,0.16012790437779809,88,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.768643780928751,0.16012790437779809,89,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.9028948670530457,0.09766402234044783,90,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.9028948670530457,0.09766402234044783,91,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.9028948670530457,0.09766402234044783,92,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.9028948670530457,0.09766402234044783,93,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.9028948670530457,0.09766402234044783,94,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.9028948670530457,0.09766402234044783,95,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.9028948670530457,0.09766402234044783,96,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.9028948670530457,0.09766402234044783,97,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.9028948670530457,0.09766402234044783,98,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.9028948670530457,0.09766402234044783,99,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.9028948670530457,0.09766402234044783,100,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.9028948670530457,0.09766402234044783,101,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.926325179894353,0.09129531552487052,102,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.926325179894353,0.09129531552487052,103,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.926325179894353,0.09129531552487052,104,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.926325179894353,0.09129531552487052,105,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.926325179894353,0.09129531552487052,106,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.926325179894353,0.09129531552487052,107,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.926325179894353,0.09129531552487052,108,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.926325179894353,0.09129531552487052,109,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.926325179894353,0.09129531552487052,110,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.926325179894353,0.09129531552487052,111,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.926325179894353,0.09129531552487052,112,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.926325179894353,0.09129531552487052,113,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.926325179894353,0.09129531552487052,114,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.926325179894353,0.09129531552487052,115,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.926325179894353,0.09129531552487052,116,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.926325179894353,0.09129531552487052,117,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
2.926325179894353,0.09129531552487052,118,LN_tail,tail,18.971867260618374,0.4602678571428571,San José_PRODUCTIVO
