"","tipoA","tipoB","varA","varB","copula","par","tau","VaR_A","VaR_B","VaR_S","CVaR_S"
"1","provincias","categorias","Alajuela","Hidrometereológico","SC",1.15170583009735,0.365423009691795,3.54854692261801,2.2665864027073,5.53644468827793,7.60133182340559
"2","provincias","categorias","Guanacaste","Hidrometereológico","t",0.627042685242179,0.431469696340706,1.81761332746782,2.25773101216062,3.76913922906196,5.03790869403728
"3","provincias","categorias","Puntarenas","Hidrometereológico","SC",2.07988722535813,0.509790371760964,2.47992001371414,2.25605164436258,4.63943725260067,6.34374350149001
"4","provincias","categorias","San José","Hidrometereológico","SC",1.91870117846169,0.489626815386543,22.8354775905665,2.26619146633574,25.004071088217,26.2690381234854
"5","provincias","categorias","Cartago","Hidrometereológico","SC",1.48763080766633,0.426544806404479,3.51850970002989,2.23976354172394,5.56576982323089,7.35472453683116
"6","provincias","categorias","Heredia","Hidrometereológico","F",1.94026411604521,0.207546362654567,2.37336155782831,2.26189033121031,4.03906247396958,4.92509160294766
"7","provincias","categorias","Limón","Hidrometereológico","C",0.490210267417781,0.196854969972517,23.9384863994197,2.24937936909041,25.3010577568236,26.0629152863424
