x,f,model_name,model_type,kernel,bandwidth,u_opt,p_u,location
14.030307371981616,0.00891606317320772,KDE-epanechnikov,body,epanechnikov,0.625,20.995412887622624,0.13080357142857144,Alajuela_SOCIAL_Geológico
14.044245894485488,0.009340169455985705,KDE-epanechnikov,body,epanechnikov,0.625,20.995412887622624,0.13080357142857144,Alajuela_SOCIAL_Geológico
14.058184416989361,0.00977511056246241,KDE-epanechnikov,body,epanechnikov,0.625,20.995412887622624,0.13080357142857144,Alajuela_SOCIAL_Geológico
14.072122939493232,0.010255239437375777,KDE-epanechnikov,body,epanechnikov,0.625,20.995412887622624,0.13080357142857144,Alajuela_SOCIAL_Geológico
14.086061461997105,0.010737667099566417,KDE-epanechnikov,body,epanechnikov,0.625,20.995412887622624,0.13080357142857144,Alajuela_SOCIAL_Geológico
14.099999984500977,0.01120170229450703,KDE-epanechnikov,body,epanechnikov,0.625,20.995412887622624,0.13080357142857144,Alajuela_SOCIAL_Geológico
14.11393850700485,0.011675337242682318,KDE-epanechnikov,body,epanechnikov,0.625,20.995412887622624,0.13080357142857144,Alajuela_SOCIAL_Geológico
14.127877029508722,0.012156327484462725,KDE-epanechnikov,body,epanechnikov,0.625,20.995412887622624,0.13080357142857144,Alajuela_SOCIAL_Geológico
14.141815552012595,0.012617699094509757,KDE-epanechnikov,body,epanechnikov,0.625,20.995412887622624,0.13080357142857144,Alajuela_SOCIAL_Geológico
14.155754074516466,0.013082069493969478,KDE-epanechnikov,body,epanechnikov,0.625,20.995412887622624,0.13080357142857144,Alajuela_SOCIAL_Geológico
14.169692597020338,0.013551023362557212,KDE-epanechnikov,body,epanechnikov,0.625,20.995412887622624,0.13080357142857144,Alajuela_SOCIAL_Geológico
14.183631119524211,0.014006331721309028,KDE-epanechnikov,body,epanechnikov,0.625,20.995412887622624,0.13080357142857144,Alajuela_SOCIAL_Geológico
14.197569642028084,0.014440795283844138,KDE-epanechnikov,body,epanechnikov,0.625,20.995412887622624,0.13080357142857144,Alajuela_SOCIAL_Geológico
14.211508164531956,0.014902418587570288,KDE-epanechnikov,body,epanechnikov,0.625,20.995412887622624,0.13080357142857144,Alajuela_SOCIAL_Geológico
14.225446687035829,0.015398687592929079,KDE-epanechnikov,body,epanechnikov,0.625,20.995412887622624,0.13080357142857144,Alajuela_SOCIAL_Geológico
14.2393852095397,0.015903102495999005,KDE-epanechnikov,body,epanechnikov,0.625,20.995412887622624,0.13080357142857144,Alajuela_SOCIAL_Geológico
14.253323732043572,0.016383607191643928,KDE-epanechnikov,body,epanechnikov,0.625,20.995412887622624,0.13080357142857144,Alajuela_SOCIAL_Geológico
14.267262254547445,0.016840201679863828,KDE-epanechnikov,body,epanechnikov,0.625,20.995412887622624,0.13080357142857144,Alajuela_SOCIAL_Geológico
14.281200777051318,0.0172728859606587,KDE-epanechnikov,body,epanechnikov,0.625,20.995412887622624,0.13080357142857144,Alajuela_SOCIAL_Geológico
14.29513929955519,0.017720340604869936,KDE-epanechnikov,body,epanechnikov,0.625,20.995412887622624,0.13080357142857144,Alajuela_SOCIAL_Geológico
