Pareto_param1,Pareto_param2,iteration,model_name,model_type,u_opt,p_u,location
2.0347293024652537,0.5616343469741907,47,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
2.1694985022784303,0.5982917091475561,48,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
2.1694985022784303,0.5982917091475561,49,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
2.1694985022784303,0.5982917091475561,50,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
2.152801171614028,0.6744450693427615,51,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
2.0133050946772,0.6112132194739323,52,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
1.930281663875503,0.8334458491934047,53,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
1.9999718886567202,0.8532236201453212,54,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
1.9999718886567202,0.8532236201453212,55,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
2.1630324478503185,0.7295461996834869,56,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
2.1630324478503185,0.7295461996834869,57,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
2.1630324478503185,0.7295461996834869,58,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
2.2004273422982075,0.7540287979040106,59,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
2.403350442228497,0.7460290514313715,60,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
2.8234043984554806,0.904310556934712,61,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
2.3965137007998756,1.0842198737999684,62,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
2.6224830806019748,1.1499605816811789,63,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
2.6224830806019748,1.1499605816811789,64,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
2.714647981438936,1.3448863983192152,65,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
2.6441619544316457,1.269691794666206,66,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
2.6441619544316457,1.269691794666206,67,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
2.715469891685897,1.132766585917472,68,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
2.5737267198307423,1.1670966093636193,69,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
2.7290745837130745,1.1556998116974748,70,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
2.7290745837130745,1.1556998116974748,71,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
2.8560456536123655,1.221086141379223,72,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
2.859603802605666,1.1499917317716195,73,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
2.859603802605666,1.1499917317716195,74,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
2.7773062737473557,1.1837581774669736,75,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
3.1119915771631455,1.2890425949204436,76,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
3.1119915771631455,1.2890425949204436,77,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
3.0478781869339975,1.521945607032725,78,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
3.482840999144741,1.7581581641810864,79,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
3.630580894493328,1.796585472332859,80,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
3.7404716195229355,1.8661675375859252,81,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
3.758994257724012,1.7865704937786187,82,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
3.6598318089878887,2.061577016021323,83,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
3.7970868840577943,1.8529205627139118,84,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
3.9616597275742187,1.8675141588211046,85,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
3.9562323114634,2.2140247166595386,86,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.041289357672897,2.1402678860339943,87,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
3.963024167366405,2.274790507438306,88,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
3.963024167366405,2.274790507438306,89,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.009553885189431,2.188379675748768,90,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.071000125766833,2.0132705170471494,91,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
3.950692860187225,1.575176991740109,92,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.068665214284131,1.893521492004832,93,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
3.9810888470121952,2.0557449735228923,94,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.007713877000495,2.399512497584845,95,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
3.7652082137719716,2.5655667888652673,96,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
3.749741541869335,2.5276477205734937,97,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
3.85648176089115,2.80325161779786,98,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
3.85648176089115,2.80325161779786,99,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.129657386968659,2.72972001317765,100,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.078955561299335,3.034362057863482,101,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.318559961755784,3.0504514211980003,102,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.433252959913012,2.811948837054251,103,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.634745294524862,2.8134724472041985,104,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.287211915458369,2.958342718329801,105,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.195682478053104,3.188070129512042,106,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
3.8450305397686675,3.027881659738327,107,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
3.8498742132097763,3.1066915702132394,108,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.051905165177291,2.950920234672421,109,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
3.985700930415643,2.632058180785966,110,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
3.9363940813862808,3.0333890183344336,111,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.269482593151403,2.988819089575184,112,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.433224987456557,2.943231428881772,113,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.643256899146801,2.810831212511105,114,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.522979918692004,2.685627184958091,115,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.302974545716847,2.440175239178794,116,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.436321836401869,2.2529865624090633,117,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.565475060031805,2.558837838585114,118,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.504815455950479,2.3389287131237113,119,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.58652573389846,2.159563708490184,120,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.376325217083495,2.125432322935892,121,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.809960958598426,2.3966955417172753,122,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.825178931281065,2.417084302822035,123,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.869381271609717,2.487193590541392,124,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.954867742020583,2.499984622071545,125,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.796290591271134,2.347234899134228,126,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.957323395094783,2.3288939213322655,127,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
5.407814441089017,2.4879278834374854,128,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
5.205601047560937,2.196828990215728,129,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
5.032884366358285,2.1873159171336334,130,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.972692913592459,2.368338465420519,131,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.861848898678286,2.0981403211463032,132,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.962719359755035,2.0781100035377134,133,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.753557656257567,2.2790576399975504,134,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.753557656257567,2.2790576399975504,135,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.875382849957456,2.1839522646170266,136,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.989609265497111,1.9729550608433497,137,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.973874800205713,2.26522474508362,138,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.935217047986151,2.017403128491437,139,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.953567037929521,2.0362937016465534,140,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.549816046518601,1.802191087493639,141,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.549816046518601,1.802191087493639,142,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.787284078344858,2.037363552188071,143,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.455702887494986,1.9901373650789274,144,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.455702887494986,1.9901373650789274,145,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.431327061810135,1.902798455835513,146,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.638473562327427,1.9894888036636766,147,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.654127703710979,1.779027399204193,148,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.883035122893045,1.570384353658588,149,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.883035122893045,1.570384353658588,150,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.559965962426169,1.9906195845770052,151,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.524422603498731,1.8217622257510955,152,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.524422603498731,1.8217622257510955,153,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.4611532670205065,1.7735985335342341,154,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.563423638529461,1.7254549266134775,155,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.794426761085755,1.6088292971445588,156,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.568136014839253,1.4364449467403606,157,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.402344329477702,1.5293970369257828,158,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.460110442799691,1.59928246563423,159,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.7187281364673215,1.6514038759085736,160,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.7804233748786835,1.7536542563980746,161,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
5.04687618404668,1.9368461615112647,162,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
5.002816836458196,1.8509913213470186,163,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.5585327152008075,2.2055339478201255,164,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.31737212057842,1.8902015575567597,165,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.3714191193445595,1.847082121412096,166,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.360072760276768,1.6118659777687792,167,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.15650532000206,1.6891973176281243,168,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.088595221599708,1.8971871378188396,169,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.088595221599708,1.8971871378188396,170,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.088595221599708,1.8971871378188396,171,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.351941511782098,1.9493608383949448,172,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.0069534388918795,1.785783079459172,173,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
3.8001381773870873,1.6742162003836059,174,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
3.8464364396738717,1.6212107562068123,175,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
3.4538636806177823,1.3598090082930432,176,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
3.533122327612849,1.4289354104450744,177,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
3.6607102800096403,1.496438836726258,178,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
3.5876876339452695,1.5155556182283736,179,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
3.610632560104869,1.738685727518236,180,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
3.653753291298252,1.574581166496218,181,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
3.797695622353869,1.7406902543503489,182,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
3.8195404092351737,2.1441016561712996,183,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
3.8195404092351737,2.1441016561712996,184,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
3.4826024124800132,1.953620869751071,185,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
3.4512668592694413,1.5996381092041527,186,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
3.599702139649356,1.6954224301235628,187,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
3.5216654938037366,1.6212422858464484,188,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
3.7380215226824807,2.028398528827454,189,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
3.953177079688575,1.8931865032059094,190,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
3.875023559569419,2.1941748338813083,191,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.228783215730776,2.344926315211511,192,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.166649957536532,2.0433581133364127,193,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.166649957536532,2.0433581133364127,194,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
3.8256822466236717,1.8887459683048466,195,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
3.840769973678161,1.7063832343228031,196,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
3.382103757233319,1.433668710353304,197,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
3.2891532236059016,1.3156463708308401,198,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
3.1165409642611444,1.2898276756526292,199,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
3.122887738091346,1.7171428367946833,200,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
3.1556006937930094,2.0902220281486246,201,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
3.1556006937930094,2.0902220281486246,202,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
3.1556006937930094,2.0902220281486246,203,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
3.381237330173873,1.963712361349929,204,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
3.2896499377141404,2.179240869154709,205,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
3.4902582063852976,2.0466715917150102,206,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
3.9920207051904715,2.0721701652278646,207,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.12578242102936,2.0602186452550026,208,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.12578242102936,2.0602186452550026,209,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
3.801151398180576,1.811121823454085,210,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.01135313202475,1.8218413129158202,211,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.2228258628868165,1.723001135740853,212,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.2228258628868165,1.723001135740853,213,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.2228258628868165,1.723001135740853,214,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.225679051364975,1.870989764635699,215,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.165442093158146,2.1869509753870076,216,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.428640031660036,2.04938254008147,217,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.477174193065667,1.9048659292457528,218,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.090427985119278,2.158829795790232,219,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.090427985119278,2.158829795790232,220,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.084632207746942,2.1283810624207447,221,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.253001031792296,2.2193561128302477,222,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.402146045621639,2.1305925444611558,223,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.585824197676754,1.8915673417714223,224,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.325013206704994,1.671008741353261,225,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.217713729318944,1.635704604740599,226,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.1536711299755025,1.6492279682235313,227,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.296250493775094,1.9592104595208029,228,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.225833092310324,2.0488334604083365,229,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.318859058685454,2.0219310181952483,230,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.266237451209572,2.2353782906349466,231,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.355350453290853,2.1525322786247343,232,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.424425514459713,2.007402982711665,233,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.166158701352418,1.9536919052517199,234,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.157799817350735,2.143679135190552,235,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.188252552161432,2.174853286016477,236,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.063711825500268,1.8154650118364173,237,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
4.109452687579253,1.7776184158121966,238,Pareto,tail,23.375728742320703,0.006696428571428571,Limón_PRODUCTIVO
