,ano,categoria,provincia,canton,latitud,longitud,total,sector
613,2007,Hidrometereológico,Puntarenas,Quepos,9.43152845,-84.1626291887571,20286327.0,SOCIAL
614,2007,Hidrometereológico,San José,Acosta,9.79937425,-84.1616154105162,851009800.0,INFRAESTRUCTURA
615,2007,Hidrometereológico,San José,Acosta,9.79937425,-84.1616154105162,806500000.0,INFRAESTRUCTURA
616,2007,Hidrometereológico,San José,Acosta,9.79937425,-84.1616154105162,99000000.0,INFRAESTRUCTURA
617,2007,Hidrometereológico,San José,Acosta,9.79937425,-84.1616154105162,28000000.0,HÍDRICO
618,2007,Hidrometereológico,San José,Acosta,9.79937425,-84.1616154105162,587500000.0,SOCIAL
619,2007,Hidrometereológico,San José,Acosta,9.79937425,-84.1616154105162,163558408.0,PRODUCTIVO
620,2007,Hidrometereológico,San José,Acosta,9.79937425,-84.1616154105162,106126327.0,SOCIAL
621,2007,Hidrometereológico,San José,Aserrí,9.86292551,-84.0933160753754,711100000.0,INFRAESTRUCTURA
622,2007,Hidrometereológico,San José,Aserrí,9.86292551,-84.0933160753754,226000000.0,INFRAESTRUCTURA
623,2007,Hidrometereológico,San José,Aserrí,9.86292551,-84.0933160753754,110300000.0,INFRAESTRUCTURA
624,2007,Hidrometereológico,San José,Aserrí,9.86292551,-84.0933160753754,80000000.0,HÍDRICO
625,2007,Hidrometereológico,San José,Aserrí,9.86292551,-84.0933160753754,685500000.0,SOCIAL
626,2007,Hidrometereológico,San José,Aserrí,9.86292551,-84.0933160753754,163558408.0,PRODUCTIVO
627,2007,Hidrometereológico,San José,Aserrí,9.86292551,-84.0933160753754,94486327.0,SOCIAL
628,2007,Hidrometereológico,San José,Desamparados,9.89889588,-84.0653175446938,1548600000.0,INFRAESTRUCTURA
629,2007,Hidrometereológico,San José,Desamparados,9.89889588,-84.0653175446938,916000000.0,INFRAESTRUCTURA
630,2007,Hidrometereológico,San José,Desamparados,9.89889588,-84.0653175446938,133582000.0,INFRAESTRUCTURA
631,2007,Hidrometereológico,San José,Desamparados,9.89889588,-84.0653175446938,66000000.0,OTROS
632,2007,Hidrometereológico,San José,Desamparados,9.89889588,-84.0653175446938,50000000.0,HÍDRICO
633,2007,Hidrometereológico,San José,Desamparados,9.89889588,-84.0653175446938,2251500000.0,SOCIAL
634,2007,Hidrometereológico,San José,Desamparados,9.89889588,-84.0653175446938,163558408.0,PRODUCTIVO
635,2007,Hidrometereológico,San José,Desamparados,9.89889588,-84.0653175446938,121826678.0,SOCIAL
636,2007,Hidrometereológico,San José,Dota,9.65344193,-83.9696673888704,184749400.0,INFRAESTRUCTURA
637,2007,Hidrometereológico,San José,Dota,9.65344193,-83.9696673888704,189000000.0,INFRAESTRUCTURA
638,2007,Hidrometereológico,San José,Dota,9.65344193,-83.9696673888704,163558408.0,PRODUCTIVO
639,2007,Hidrometereológico,San José,Dota,9.65344193,-83.9696673888704,16376327.0,SOCIAL
640,2007,Hidrometereológico,San José,Escazú,9.92110608,-84.1396710446937,123594400.0,INFRAESTRUCTURA
641,2007,Hidrometereológico,San José,Escazú,9.92110608,-84.1396710446937,85000000.0,INFRAESTRUCTURA
642,2007,Hidrometereológico,San José,Escazú,9.92110608,-84.1396710446937,59820000.0,INFRAESTRUCTURA
643,2007,Hidrometereológico,San José,Escazú,9.92110608,-84.1396710446937,3750000.0,OTROS
644,2007,Hidrometereológico,San José,Escazú,9.92110608,-84.1396710446937,72000000.0,SOCIAL
645,2007,Hidrometereológico,San José,Escazú,9.92110608,-84.1396710446937,163558408.0,PRODUCTIVO
646,2007,Hidrometereológico,San José,Escazú,9.92110608,-84.1396710446937,4656327.0,SOCIAL
647,2007,Hidrometereológico,San José,León Cortés Castro,9.68377581,-84.0417066292286,112600000.0,INFRAESTRUCTURA
648,2007,Hidrometereológico,San José,León Cortés Castro,9.68377581,-84.0417066292286,4000000.0,INFRAESTRUCTURA
649,2007,Hidrometereológico,San José,León Cortés Castro,9.68377581,-84.0417066292286,56800000.0,INFRAESTRUCTURA
650,2007,Hidrometereológico,San José,León Cortés Castro,9.68377581,-84.0417066292286,12000000.0,HÍDRICO
651,2007,Hidrometereológico,San José,León Cortés Castro,9.68377581,-84.0417066292286,161500000.0,SOCIAL
652,2007,Hidrometereológico,San José,León Cortés Castro,9.68377581,-84.0417066292286,163558408.0,PRODUCTIVO
653,2007,Hidrometereológico,San José,León Cortés Castro,9.68377581,-84.0417066292286,11156327.0,SOCIAL
654,2007,Hidrometereológico,San José,Mora,9.91631589,-84.2427161059532,401418000.0,INFRAESTRUCTURA
655,2007,Hidrometereológico,San José,Mora,9.91631589,-84.2427161059532,537000000.0,INFRAESTRUCTURA
656,2007,Hidrometereológico,San José,Mora,9.91631589,-84.2427161059532,540716000.0,INFRAESTRUCTURA
657,2007,Hidrometereológico,San José,Mora,9.91631589,-84.2427161059532,5000000.0,OTROS
658,2007,Hidrometereológico,San José,Mora,9.91631589,-84.2427161059532,146500000.0,SOCIAL
659,2007,Hidrometereológico,San José,Mora,9.91631589,-84.2427161059532,163558408.0,PRODUCTIVO
660,2007,Hidrometereológico,San José,Mora,9.91631589,-84.2427161059532,4656327.0,SOCIAL
661,2007,Hidrometereológico,San José,Pérez Zeledón,9.384718038,-83.7062167952546,5068800000.0,INFRAESTRUCTURA
662,2007,Hidrometereológico,San José,Pérez Zeledón,9.384718038,-83.7062167952546,176525544.0,INFRAESTRUCTURA
663,2007,Hidrometereológico,San José,Pérez Zeledón,9.384718038,-83.7062167952546,445032600.0,INFRAESTRUCTURA
664,2007,Hidrometereológico,San José,Pérez Zeledón,9.384718038,-83.7062167952546,138500000.0,OTROS
665,2007,Hidrometereológico,San José,Pérez Zeledón,9.384718038,-83.7062167952546,6000000.0,HÍDRICO
666,2007,Hidrometereológico,San José,Pérez Zeledón,9.384718038,-83.7062167952546,351500000.0,SOCIAL
667,2007,Hidrometereológico,San José,Pérez Zeledón,9.384718038,-83.7062167952546,163558408.0,PRODUCTIVO
668,2007,Hidrometereológico,San José,Pérez Zeledón,9.384718038,-83.7062167952546,752000000.0,INFRAESTRUCTURA
669,2007,Hidrometereológico,San José,Pérez Zeledón,9.384718038,-83.7062167952546,96202327.0,SOCIAL
670,2007,Hidrometereológico,San José,Puriscal,9.84753015,-84.3145105022453,192020000.0,INFRAESTRUCTURA
671,2007,Hidrometereológico,San José,Puriscal,9.84753015,-84.3145105022453,328750000.0,INFRAESTRUCTURA
672,2007,Hidrometereológico,San José,Puriscal,9.84753015,-84.3145105022453,139955000.0,INFRAESTRUCTURA
673,2007,Hidrometereológico,San José,Puriscal,9.84753015,-84.3145105022453,305000000.0,OTROS
674,2007,Hidrometereológico,San José,Puriscal,9.84753015,-84.3145105022453,8000000.0,HÍDRICO
675,2007,Hidrometereológico,San José,Puriscal,9.84753015,-84.3145105022453,38000000.0,SOCIAL
676,2007,Hidrometereológico,San José,Puriscal,9.84753015,-84.3145105022453,163558408.0,PRODUCTIVO
677,2007,Hidrometereológico,San José,Puriscal,9.84753015,-84.3145105022453,15521305.0,SOCIAL
678,2007,Hidrometereológico,San José,Santa Ana,9.93337855,-84.1810957868995,277659441.0,INFRAESTRUCTURA
679,2007,Hidrometereológico,San José,Santa Ana,9.93337855,-84.1810957868995,64391879.0,INFRAESTRUCTURA
680,2007,Hidrometereológico,San José,Santa Ana,9.93337855,-84.1810957868995,97300244.0,INFRAESTRUCTURA
681,2007,Hidrometereológico,San José,Santa Ana,9.93337855,-84.1810957868995,79291250.0,OTROS
682,2007,Hidrometereológico,San José,Santa Ana,9.93337855,-84.1810957868995,168750745.0,HÍDRICO
683,2007,Hidrometereológico,San José,Santa Ana,9.93337855,-84.1810957868995,163558408.0,PRODUCTIVO
684,2007,Hidrometereológico,San José,Santa Ana,9.93337855,-84.1810957868995,4656327.0,SOCIAL
685,2007,Hidrometereológico,San José,Tarrazú,9.61481837,-84.0498246857192,232500000.0,INFRAESTRUCTURA
686,2007,Hidrometereológico,San José,Tarrazú,9.61481837,-84.0498246857192,316000000.0,INFRAESTRUCTURA
687,2007,Hidrometereológico,San José,Tarrazú,9.61481837,-84.0498246857192,154250000.0,INFRAESTRUCTURA
688,2007,Hidrometereológico,San José,Tarrazú,9.61481837,-84.0498246857192,116500000.0,HÍDRICO
689,2007,Hidrometereológico,San José,Tarrazú,9.61481837,-84.0498246857192,83700000.0,OTROS
690,2007,Hidrometereológico,San José,Tarrazú,9.61481837,-84.0498246857192,76000000.0,SOCIAL
691,2007,Hidrometereológico,San José,Tarrazú,9.61481837,-84.0498246857192,163558408.0,PRODUCTIVO
692,2007,Hidrometereológico,San José,Tarrazú,9.61481837,-84.0498246857192,99997067.0,SOCIAL
693,2007,Hidrometereológico,San José,Turrubares,9.90865047,-84.4410915734086,613525000.0,INFRAESTRUCTURA
694,2007,Hidrometereológico,San José,Turrubares,9.90865047,-84.4410915734086,812500000.0,INFRAESTRUCTURA
695,2007,Hidrometereológico,San José,Turrubares,9.90865047,-84.4410915734086,214000000.0,INFRAESTRUCTURA
696,2007,Hidrometereológico,San José,Turrubares,9.90865047,-84.4410915734086,7500000.0,OTROS
697,2007,Hidrometereológico,San José,Turrubares,9.90865047,-84.4410915734086,163558408.0,PRODUCTIVO
698,2007,Hidrometereológico,San José,Turrubares,9.90865047,-84.4410915734086,23960930.0,SOCIAL
699,2008,Hidrometereológico,Alajuela,Guatuso,10.67036829,-84.8213376870209,60428824.0,PRODUCTIVO
700,2008,Hidrometereológico,Alajuela,Guatuso,10.67036829,-84.8213376870209,323312500.0,SOCIAL
701,2008,Hidrometereológico,Alajuela,Los Chiles,11.03077976,-84.7171784157276,1022260000.0,HÍDRICO
702,2008,Hidrometereológico,Alajuela,Los Chiles,11.03077976,-84.7171784157276,23232000.0,PRODUCTIVO
703,2008,Hidrometereológico,Alajuela,Los Chiles,11.03077976,-84.7171784157276,323312500.0,SOCIAL
704,2008,Hidrometereológico,Alajuela,San Carlos,10.32272126,-84.4308218175872,38221765.0,PRODUCTIVO
705,2008,Hidrometereológico,Alajuela,San Carlos,10.32272126,-84.4308218175872,323312500.0,SOCIAL
706,2008,Hidrometereológico,Alajuela,Upala,10.89936996,-85.0150304157286,91817647.0,PRODUCTIVO
707,2008,Hidrometereológico,Alajuela,Upala,10.89936996,-85.0150304157286,323312500.0,SOCIAL
708,2008,Hidrometereológico,Guanacaste,Cañas,10.43185381,-85.0958900253159,34830000.0,INFRAESTRUCTURA
709,2008,Hidrometereológico,Guanacaste,Cañas,10.43185381,-85.0958900253159,436530000.0,INFRAESTRUCTURA
710,2008,Hidrometereológico,Guanacaste,Cañas,10.43185381,-85.0958900253159,75975686.0,SOCIAL
711,2008,Hidrometereológico,Guanacaste,Hojancha,10.05895747,-85.4179206177044,90300000.0,INFRAESTRUCTURA
712,2008,Hidrometereológico,Guanacaste,Hojancha,10.05895747,-85.4179206177044,187000000.0,INFRAESTRUCTURA
713,2008,Hidrometereológico,Guanacaste,Hojancha,10.05895747,-85.4179206177044,3000000.0,SOCIAL
714,2008,Hidrometereológico,Guanacaste,Hojancha,10.05895747,-85.4179206177044,1650000.0,OTROS
715,2008,Hidrometereológico,Guanacaste,Hojancha,10.05895747,-85.4179206177044,34575686.0,SOCIAL
716,2008,Hidrometereológico,Guanacaste,Nandayure,9.99538022,-85.2515647157354,8320000.0,OTROS
717,2008,Hidrometereológico,Guanacaste,Nandayure,9.99538022,-85.2515647157354,34135686.0,SOCIAL
718,2008,Hidrometereológico,Guanacaste,Nicoya,10.14199423,-85.4538203752612,8070000.0,OTROS
719,2008,Hidrometereológico,Guanacaste,Nicoya,10.14199423,-85.4538203752612,1055858.0,OTROS
720,2008,Hidrometereológico,Guanacaste,Nicoya,10.14199423,-85.4538203752612,44075686.0,SOCIAL
721,2008,Hidrometereológico,Guanacaste,Santa Cruz,10.26444064,-85.5851455734061,487100.0,OTROS
722,2008,Hidrometereológico,Guanacaste,Santa Cruz,10.26444064,-85.5851455734061,20275686.0,SOCIAL
723,2008,Hidrometereológico,Guanacaste,Bagaces,10.52660391,-85.2553042311973,12575686.0,SOCIAL
724,2008,Hidrometereológico,Guanacaste,Carrillo,10.44729597,-85.5516257023624,12575686.0,SOCIAL
725,2008,Hidrometereológico,Puntarenas,Corredores,8.649398551,-82.9418857042138,171524286.0,SOCIAL
726,2008,Hidrometereológico,Puntarenas,Garabito,9.6102678,-84.622363658189,6030000.0,OTROS
727,2008,Hidrometereológico,Puntarenas,Garabito,9.6102678,-84.622363658189,12575686.0,SOCIAL
728,2008,Hidrometereológico,Puntarenas,Puntarenas,9.97670759,-84.8335231194438,289750000.0,INFRAESTRUCTURA
729,2008,Hidrometereológico,Puntarenas,Puntarenas,9.97670759,-84.8335231194438,202000000.0,INFRAESTRUCTURA
730,2008,Hidrometereológico,Puntarenas,Puntarenas,9.97670759,-84.8335231194438,10750000.0,INFRAESTRUCTURA
731,2008,Hidrometereológico,Puntarenas,Puntarenas,9.97670759,-84.8335231194438,10240000.0,OTROS
732,2008,Hidrometereológico,Puntarenas,Puntarenas,9.97670759,-84.8335231194438,1847118.0,OTROS
733,2008,Hidrometereológico,Puntarenas,Puntarenas,9.97670759,-84.8335231194438,12575686.0,SOCIAL
734,2008,Hidrometereológico,Puntarenas,Parrita,9.52955233,-84.3620747734112,516250000.0,INFRAESTRUCTURA
735,2008,Hidrometereológico,Puntarenas,Parrita,9.52955233,-84.3620747734112,118000000.0,INFRAESTRUCTURA
736,2008,Hidrometereológico,Puntarenas,Parrita,9.52955233,-84.3620747734112,2796000.0,INFRAESTRUCTURA
737,2008,Hidrometereológico,Puntarenas,Parrita,9.52955233,-84.3620747734112,290000000.0,OTROS
738,2008,Hidrometereológico,Puntarenas,Parrita,9.52955233,-84.3620747734112,45000000.0,HÍDRICO
739,2008,Hidrometereológico,Puntarenas,Parrita,9.52955233,-84.3620747734112,605000000.0,OTROS
740,2008,Hidrometereológico,Puntarenas,Parrita,9.52955233,-84.3620747734112,222780000.0,PRODUCTIVO
741,2008,Hidrometereológico,Puntarenas,Parrita,9.52955233,-84.3620747734112,70250000.0,OTROS
742,2008,Hidrometereológico,Puntarenas,Parrita,9.52955233,-84.3620747734112,26854940.0,OTROS
743,2008,Hidrometereológico,Puntarenas,Parrita,9.52955233,-84.3620747734112,89901238.0,SOCIAL
744,2008,Hidrometereológico,Puntarenas,Buenos Aires,9.172731484,-83.335665473531,532100000.0,INFRAESTRUCTURA
745,2008,Hidrometereológico,Puntarenas,Buenos Aires,9.172731484,-83.335665473531,102900000.0,INFRAESTRUCTURA
746,2008,Hidrometereológico,Puntarenas,Buenos Aires,9.172731484,-83.335665473531,3400000.0,INFRAESTRUCTURA
747,2008,Hidrometereológico,Puntarenas,Buenos Aires,9.172731484,-83.335665473531,33500000.0,OTROS
748,2008,Hidrometereológico,Puntarenas,Buenos Aires,9.172731484,-83.335665473531,1520000.0,OTROS
749,2008,Hidrometereológico,Puntarenas,Buenos Aires,9.172731484,-83.335665473531,32475686.0,SOCIAL
750,2008,Hidrometereológico,Puntarenas,Montes de Oro,10.0921846,-84.728971144571,21000000.0,INFRAESTRUCTURA
751,2008,Hidrometereológico,Puntarenas,Montes de Oro,10.0921846,-84.728971144571,54000000.0,OTROS
752,2008,Hidrometereológico,Puntarenas,Montes de Oro,10.0921846,-84.728971144571,560000.0,OTROS
753,2008,Hidrometereológico,Puntarenas,Montes de Oro,10.0921846,-84.728971144571,49333011.0,SOCIAL
754,2008,Hidrometereológico,Puntarenas,Quepos,9.43152845,-84.1626291887571,66980000.0,INFRAESTRUCTURA
755,2008,Hidrometereológico,Puntarenas,Quepos,9.43152845,-84.1626291887571,108000000.0,INFRAESTRUCTURA
756,2008,Hidrometereológico,Puntarenas,Quepos,9.43152845,-84.1626291887571,43067000.0,INFRAESTRUCTURA
757,2008,Hidrometereológico,Puntarenas,Quepos,9.43152845,-84.1626291887571,898000000.0,OTROS
758,2008,Hidrometereológico,Puntarenas,Quepos,9.43152845,-84.1626291887571,440000000.0,HÍDRICO
759,2008,Hidrometereológico,Puntarenas,Quepos,9.43152845,-84.1626291887571,10360000.0,OTROS
760,2008,Hidrometereológico,Puntarenas,Quepos,9.43152845,-84.1626291887571,35585686.0,SOCIAL
761,2008,Hidrometereológico,San José,Acosta,9.79937425,-84.1616154105162,2080000.0,OTROS
762,2008,Hidrometereológico,San José,Acosta,9.79937425,-84.1616154105162,61775686.0,SOCIAL
763,2008,Hidrometereológico,San José,Puriscal,9.84753015,-84.3145105022453,28670000.0,OTROS
764,2008,Hidrometereológico,San José,Puriscal,9.84753015,-84.3145105022453,3926109.0,OTROS
765,2008,Hidrometereológico,San José,Puriscal,9.84753015,-84.3145105022453,24575686.0,SOCIAL
766,2008,Hidrometereológico,San José,Tarrazú,9.61481837,-84.0498246857192,32175686.0,SOCIAL
767,2008,Hidrometereológico,San José,Dota,9.65344193,-83.9696673888704,127800000.0,INFRAESTRUCTURA
768,2008,Hidrometereológico,San José,Dota,9.65344193,-83.9696673888704,28500000.0,INFRAESTRUCTURA
769,2008,Hidrometereológico,San José,Dota,9.65344193,-83.9696673888704,7500000.0,INFRAESTRUCTURA
770,2008,Hidrometereológico,San José,Dota,9.65344193,-83.9696673888704,34775686.0,SOCIAL
771,2008,Hidrometereológico,San José,León Cortés Castro,9.68377581,-84.0417066292286,663500000.0,INFRAESTRUCTURA
772,2008,Hidrometereológico,San José,León Cortés Castro,9.68377581,-84.0417066292286,89000000.0,INFRAESTRUCTURA
773,2008,Hidrometereológico,San José,León Cortés Castro,9.68377581,-84.0417066292286,88000000.0,INFRAESTRUCTURA
774,2008,Hidrometereológico,San José,León Cortés Castro,9.68377581,-84.0417066292286,2200000.0,OTROS
775,2008,Hidrometereológico,San José,León Cortés Castro,9.68377581,-84.0417066292286,61654404.0,SOCIAL
776,2008,Hidrometereológico,San José,Turrubares,9.90865047,-84.4410915734086,161000000.0,INFRAESTRUCTURA
777,2008,Hidrometereológico,San José,Turrubares,9.90865047,-84.4410915734086,10000000.0,INFRAESTRUCTURA
778,2008,Hidrometereológico,San José,Turrubares,9.90865047,-84.4410915734086,157500000.0,INFRAESTRUCTURA
779,2008,Hidrometereológico,San José,Turrubares,9.90865047,-84.4410915734086,119500000.0,OTROS
780,2008,Hidrometereológico,San José,Turrubares,9.90865047,-84.4410915734086,5000000.0,OTROS
781,2008,Hidrometereológico,San José,Turrubares,9.90865047,-84.4410915734086,54875686.0,SOCIAL
782,2008,Hidrometereológico,San José,Aserrí,9.86292551,-84.0933160753754,369000000.0,INFRAESTRUCTURA
783,2008,Hidrometereológico,San José,Aserrí,9.86292551,-84.0933160753754,417000000.0,INFRAESTRUCTURA
784,2008,Hidrometereológico,San José,Aserrí,9.86292551,-84.0933160753754,27000000.0,INFRAESTRUCTURA
785,2008,Hidrometereológico,San José,Aserrí,9.86292551,-84.0933160753754,65000000.0,OTROS
786,2008,Hidrometereológico,San José,Aserrí,9.86292551,-84.0933160753754,420000.0,OTROS
787,2008,Hidrometereológico,San José,Aserrí,9.86292551,-84.0933160753754,44906255.0,SOCIAL
788,2008,Hidrometereológico,San José,Pérez Zeledón,9.384718038,-83.7062167952546,2047600801.0,INFRAESTRUCTURA
789,2008,Hidrometereológico,San José,Pérez Zeledón,9.384718038,-83.7062167952546,907000001.0,INFRAESTRUCTURA
790,2008,Hidrometereológico,San José,Pérez Zeledón,9.384718038,-83.7062167952546,366250000.0,OTROS
791,2008,Hidrometereológico,San José,Pérez Zeledón,9.384718038,-83.7062167952546,2527000000.0,HÍDRICO
792,2008,Hidrometereológico,San José,Pérez Zeledón,9.384718038,-83.7062167952546,44360000.0,OTROS
793,2008,Hidrometereológico,San José,Pérez Zeledón,9.384718038,-83.7062167952546,13442554.0,OTROS
794,2008,Hidrometereológico,San José,Pérez Zeledón,9.384718038,-83.7062167952546,469375686.0,SOCIAL
795,2008,Hidrometereológico,San José,Mora,9.91631589,-84.2427161059532,549000000.0,INFRAESTRUCTURA
796,2008,Hidrometereológico,San José,Mora,9.91631589,-84.2427161059532,165000000.0,INFRAESTRUCTURA
797,2008,Hidrometereológico,San José,Mora,9.91631589,-84.2427161059532,30000000.0,OTROS
798,2008,Hidrometereológico,San José,Mora,9.91631589,-84.2427161059532,8000000.0,OTROS
799,2008,Hidrometereológico,San José,Mora,9.91631589,-84.2427161059532,54600000.0,SOCIAL
800,2008,Hidrometereológico,San José,Mora,9.91631589,-84.2427161059532,53975686.0,SOCIAL
801,2008,Hidrometereológico,Guanacaste,Abangares,10.6565918,-85.4437910867527,459851000.0,PRODUCTIVO
802,2008,Hidrometereológico,Guanacaste,Abangares,10.6565918,-85.4437910867527,321342.0,SOCIAL
803,2008,Hidrometereológico,Guanacaste,Bagaces,10.52660391,-85.2553042311973,961488250.0,PRODUCTIVO
804,2008,Hidrometereológico,Guanacaste,Bagaces,10.52660391,-85.2553042311973,321342.0,SOCIAL
805,2008,Hidrometereológico,Guanacaste,Cañas,10.43185381,-85.0958900253159,646556494.0,PRODUCTIVO
806,2008,Hidrometereológico,Guanacaste,Cañas,10.43185381,-85.0958900253159,321342.0,SOCIAL
807,2008,Hidrometereológico,Guanacaste,Carrillo,10.44729597,-85.5516257023624,983936558.0,PRODUCTIVO
808,2008,Hidrometereológico,Guanacaste,Carrillo,10.44729597,-85.5516257023624,321342.0,SOCIAL
809,2008,Hidrometereológico,Guanacaste,Hojancha,10.05895747,-85.4179206177044,129890000.0,PRODUCTIVO
810,2008,Hidrometereológico,Guanacaste,Hojancha,10.05895747,-85.4179206177044,321342.0,SOCIAL
811,2008,Hidrometereológico,Guanacaste,La Cruz,11.0742486,-85.634412486891,356412500.0,PRODUCTIVO
812,2008,Hidrometereológico,Guanacaste,La Cruz,11.0742486,-85.634412486891,321342.0,SOCIAL
813,2008,Hidrometereológico,Guanacaste,Liberia,10.63091555,-85.4389196887486,1179735625.0,PRODUCTIVO
814,2008,Hidrometereológico,Guanacaste,Liberia,10.63091555,-85.4389196887486,321342.0,SOCIAL
815,2008,Hidrometereológico,Guanacaste,Nandayure,9.99538022,-85.2515647157354,300540000.0,PRODUCTIVO
816,2008,Hidrometereológico,Guanacaste,Nandayure,9.99538022,-85.2515647157354,321342.0,SOCIAL
817,2008,Hidrometereológico,Guanacaste,Nicoya,10.14199423,-85.4538203752612,991220000.0,PRODUCTIVO
818,2008,Hidrometereológico,Guanacaste,Nicoya,10.14199423,-85.4538203752612,321342.0,SOCIAL
819,2008,Hidrometereológico,Guanacaste,Santa Cruz,10.26444064,-85.5851455734061,429365000.0,INFRAESTRUCTURA
820,2008,Hidrometereológico,Guanacaste,Santa Cruz,10.26444064,-85.5851455734061,251581500.0,PRODUCTIVO
821,2008,Hidrometereológico,Guanacaste,Santa Cruz,10.26444064,-85.5851455734061,321342.0,SOCIAL
822,2008,Hidrometereológico,Guanacaste,Tilarán,10.45659401,-84.9713297445683,63500000.0,INFRAESTRUCTURA
823,2008,Hidrometereológico,Guanacaste,Tilarán,10.45659401,-84.9713297445683,61613402.0,INFRAESTRUCTURA
824,2008,Hidrometereológico,Guanacaste,Tilarán,10.45659401,-84.9713297445683,86771015.0,INFRAESTRUCTURA
825,2008,Hidrometereológico,Guanacaste,Tilarán,10.45659401,-84.9713297445683,50000000.0,OTROS
826,2008,Hidrometereológico,Guanacaste,Tilarán,10.45659401,-84.9713297445683,30000000.0,SOCIAL
827,2008,Hidrometereológico,Guanacaste,Tilarán,10.45659401,-84.9713297445683,110350000.0,PRODUCTIVO
828,2008,Hidrometereológico,Guanacaste,Tilarán,10.45659401,-84.9713297445683,321342.0,SOCIAL
829,2008,Hidrometereológico,Puntarenas,Esparza,9.99208432,-84.6678781023639,321342.0,SOCIAL
830,2008,Hidrometereológico,Puntarenas,Montes de Oro,10.0921846,-84.728971144571,4500000.0,PRODUCTIVO
831,2008,Hidrometereológico,Puntarenas,Montes de Oro,10.0921846,-84.728971144571,321342.0,SOCIAL
832,2008,Hidrometereológico,Puntarenas,Puntarenas,9.97670759,-84.8335231194438,38500000.0,PRODUCTIVO
833,2008,Hidrometereológico,Puntarenas,Puntarenas,9.97670759,-84.8335231194438,321342.0,SOCIAL
834,2008,Hidrometereológico,San José,Pérez Zeledón,9.384718038,-83.7062167952546,321342.0,SOCIAL
835,2008,Hidrometereológico,Alajuela,Grecia,10.07188181,-84.3128586209383,5237454.0,SOCIAL
836,2008,Hidrometereológico,Alajuela,Upala,10.89936996,-85.0150304157286,74299914.0,SOCIAL
839,2008,Hidrometereológico,Alajuela,Guatuso,10.67036829,-84.8213376870209,3567480000.0,INFRAESTRUCTURA
847,2008,Hidrometereológico,Alajuela,San Ramón,10.08802363,-84.4704370501298,680650000.0,INFRAESTRUCTURA
848,2008,Hidrometereológico,Alajuela,San Ramón,10.08802363,-84.4704370501298,185900000.0,INFRAESTRUCTURA
849,2008,Hidrometereológico,Alajuela,San Ramón,10.08802363,-84.4704370501298,33100000.0,INFRAESTRUCTURA
850,2008,Hidrometereológico,Alajuela,San Ramón,10.08802363,-84.4704370501298,73100000.0,OTROS
852,2008,Hidrometereológico,Alajuela,Zarcero,10.18515635,-84.3925956175882,162500000.0,PRODUCTIVO
853,2008,Hidrometereológico,Cartago,Cartago,9.86532613,-83.9207663600347,37149454.0,SOCIAL
854,2008,Hidrometereológico,Cartago,La Unión,9.90844259,-83.9852807464264,13949454.0,SOCIAL
861,2008,Hidrometereológico,Guanacaste,Bagaces,10.52660391,-85.2553042311973,961488250.0,PRODUCTIVO
862,2008,Hidrometereológico,Guanacaste,Bagaces,10.52660391,-85.2553042311973,11038614.0,SOCIAL
863,2008,Hidrometereológico,Guanacaste,Abangares,10.6565918,-85.4437910867527,719000000.0,INFRAESTRUCTURA
864,2008,Hidrometereológico,Guanacaste,Abangares,10.6565918,-85.4437910867527,459851000.0,PRODUCTIVO
865,2008,Hidrometereológico,Guanacaste,Cañas,10.43185381,-85.0958900253159,111766000.0,INFRAESTRUCTURA
866,2008,Hidrometereológico,Guanacaste,Cañas,10.43185381,-85.0958900253159,31000000.0,INFRAESTRUCTURA
867,2008,Hidrometereológico,Guanacaste,Cañas,10.43185381,-85.0958900253159,17600000.0,INFRAESTRUCTURA
868,2008,Hidrometereológico,Guanacaste,Cañas,10.43185381,-85.0958900253159,46340000.0,OTROS
869,2008,Hidrometereológico,Guanacaste,Cañas,10.43185381,-85.0958900253159,646556494.0,PRODUCTIVO
870,2008,Hidrometereológico,Guanacaste,Cañas,10.43185381,-85.0958900253159,10615315.0,SOCIAL
871,2008,Hidrometereológico,Guanacaste,Carrillo,10.44729597,-85.5516257023624,983936558.0,PRODUCTIVO
872,2008,Hidrometereológico,Guanacaste,Hojancha,10.05895747,-85.4179206177044,129890000.0,PRODUCTIVO
873,2008,Hidrometereológico,Guanacaste,La Cruz,11.0742486,-85.634412486891,356412500.0,PRODUCTIVO
874,2008,Hidrometereológico,Guanacaste,Liberia,10.63091555,-85.4389196887486,1179735625.0,PRODUCTIVO
875,2008,Hidrometereológico,Guanacaste,Liberia,10.63091555,-85.4389196887486,16749454.0,SOCIAL
876,2008,Hidrometereológico,Guanacaste,Nandayure,9.99538022,-85.2515647157354,300540000.0,PRODUCTIVO
877,2008,Hidrometereológico,Guanacaste,Nicoya,10.14199423,-85.4538203752612,991220000.0,PRODUCTIVO
878,2008,Hidrometereológico,Guanacaste,Santa Cruz,10.26444064,-85.5851455734061,251581500.0,PRODUCTIVO
879,2008,Hidrometereológico,Guanacaste,Tilarán,10.45659401,-84.9713297445683,110350000.0,PRODUCTIVO
880,2008,Hidrometereológico,Limón,Siquirres,10.09858683,-83.5057389387525,25649454.0,SOCIAL
881,2008,Hidrometereológico,Puntarenas,Buenos Aires,9.172731484,-83.335665473531,15849454.0,SOCIAL
