Unnamed: 0,ano,categoria,provincia,canton,latitud,longitud,total,sector
1,2005,Hidrometereológico,Cartago,Alvarado,9.91708244,-83.8094486895787,16.84211145518073,INFRAESTRUCTURA
2,2005,Hidrometereológico,Cartago,Alvarado,9.91708244,-83.8094486895787,20.10032291438175,SOCIAL
3,2005,Hidrometereológico,Cartago,Alvarado,9.91708244,-83.8094486895787,15.6417584066509,OTROS
4,2005,Hidrometereológico,Cartago,Alvarado,9.91708244,-83.8094486895787,15.509367189352867,OTROS
5,2005,Hidrometereológico,Cartago,Alvarado,9.91708244,-83.8094486895787,17.298165952974532,SOCIAL
6,2005,Hidrometereológico,Cartago,Jiménez,9.89359376,-83.7463790446938,18.32856545504456,INFRAESTRUCTURA
7,2005,Hidrometereológico,Cartago,Jiménez,9.89359376,-83.7463790446938,16.99356438831222,INFRAESTRUCTURA
8,2005,Hidrometereológico,Cartago,Jiménez,9.89359376,-83.7463790446938,20.10032291438175,SOCIAL
9,2005,Hidrometereológico,Cartago,Jiménez,9.89359376,-83.7463790446938,15.6417584066509,OTROS
10,2005,Hidrometereológico,Cartago,Jiménez,9.89359376,-83.7463790446938,15.509367189352867,OTROS
11,2005,Hidrometereológico,Cartago,Jiménez,9.89359376,-83.7463790446938,17.298165952974532,SOCIAL
12,2005,Hidrometereológico,Cartago,Paraíso,9.8395536,-83.8657097292275,17.358120692576755,INFRAESTRUCTURA
13,2005,Hidrometereológico,Cartago,Paraíso,9.8395536,-83.8657097292275,17.909855120186375,INFRAESTRUCTURA
14,2005,Hidrometereológico,Cartago,Paraíso,9.8395536,-83.8657097292275,20.10032291438175,SOCIAL
15,2005,Hidrometereológico,Cartago,Paraíso,9.8395536,-83.8657097292275,15.6417584066509,OTROS
16,2005,Hidrometereológico,Cartago,Paraíso,9.8395536,-83.8657097292275,15.509367189352867,OTROS
17,2005,Hidrometereológico,Cartago,Paraíso,9.8395536,-83.8657097292275,17.298165952974532,SOCIAL
18,2005,Hidrometereológico,Cartago,Turrialba,9.90675391,-83.6837679022449,18.6475126529051,INFRAESTRUCTURA
19,2005,Hidrometereológico,Cartago,Turrialba,9.90675391,-83.6837679022449,20.105226128873273,INFRAESTRUCTURA
20,2005,Hidrometereológico,Cartago,Turrialba,9.90675391,-83.6837679022449,20.10032291438175,SOCIAL
21,2005,Hidrometereológico,Cartago,Turrialba,9.90675391,-83.6837679022449,15.6417584066509,OTROS
22,2005,Hidrometereológico,Cartago,Turrialba,9.90675391,-83.6837679022449,15.509367189352867,OTROS
23,2005,Hidrometereológico,Cartago,Turrialba,9.90675391,-83.6837679022449,17.298165952974532,SOCIAL
24,2005,Hidrometereológico,Heredia,Sarapiquí,10.4754738,-84.0138630670326,21.293114801161863,INFRAESTRUCTURA
25,2005,Hidrometereológico,Heredia,Sarapiquí,10.4754738,-84.0138630670326,21.24672629594826,INFRAESTRUCTURA
26,2005,Hidrometereológico,Heredia,Sarapiquí,10.4754738,-84.0138630670326,19.221336132227595,INFRAESTRUCTURA
27,2005,Hidrometereológico,Heredia,Sarapiquí,10.4754738,-84.0138630670326,20.755733027083913,OTROS
28,2005,Hidrometereológico,Heredia,Sarapiquí,10.4754738,-84.0138630670326,15.761420707019587,HÍDRICO
29,2005,Hidrometereológico,Heredia,Sarapiquí,10.4754738,-84.0138630670326,19.656899029425855,OTROS
30,2005,Hidrometereológico,Heredia,Sarapiquí,10.4754738,-84.0138630670326,19.78328929798309,INFRAESTRUCTURA
31,2005,Hidrometereológico,Heredia,Sarapiquí,10.4754738,-84.0138630670326,20.10032291438175,SOCIAL
32,2005,Hidrometereológico,Heredia,Sarapiquí,10.4754738,-84.0138630670326,15.6417584066509,OTROS
33,2005,Hidrometereológico,Heredia,Sarapiquí,10.4754738,-84.0138630670326,15.509367189352867,OTROS
34,2005,Hidrometereológico,Heredia,Sarapiquí,10.4754738,-84.0138630670326,17.83060234904192,SOCIAL
35,2005,Hidrometereológico,Heredia,Sarapiquí,10.4754738,-84.0138630670326,17.298165952974532,SOCIAL
36,2005,Hidrometereológico,Limón,Guácimo,10.20911814,-83.6818213888688,19.826777732368434,INFRAESTRUCTURA
37,2005,Hidrometereológico,Limón,Guácimo,10.20911814,-83.6818213888688,19.94019394885848,INFRAESTRUCTURA
38,2005,Hidrometereológico,Limón,Guácimo,10.20911814,-83.6818213888688,15.424948470398375,INFRAESTRUCTURA
39,2005,Hidrometereológico,Limón,Guácimo,10.20911814,-83.6818213888688,15.744129209909527,INFRAESTRUCTURA
40,2005,Hidrometereológico,Limón,Guácimo,10.20911814,-83.6818213888688,20.10032291438175,SOCIAL
41,2005,Hidrometereológico,Limón,Guácimo,10.20911814,-83.6818213888688,23.375728742320703,PRODUCTIVO
42,2005,Hidrometereológico,Limón,Guácimo,10.20911814,-83.6818213888688,15.6417584066509,OTROS
43,2005,Hidrometereológico,Limón,Guácimo,10.20911814,-83.6818213888688,15.509367189352867,OTROS
45,2005,Hidrometereológico,Limón,Guácimo,10.20911814,-83.6818213888688,17.298165952974532,SOCIAL
46,2005,Hidrometereológico,Limón,Limón,9.99260504,-83.0334147427175,20.891108072475532,INFRAESTRUCTURA
47,2005,Hidrometereológico,Limón,Limón,9.99260504,-83.0334147427175,20.73937537867948,INFRAESTRUCTURA
48,2005,Hidrometereológico,Limón,Limón,9.99260504,-83.0334147427175,14.830741237693333,INFRAESTRUCTURA
49,2005,Hidrometereológico,Limón,Limón,9.99260504,-83.0334147427175,18.792244300384848,OTROS
50,2005,Hidrometereológico,Limón,Limón,9.99260504,-83.0334147427175,21.885374436965098,HÍDRICO
51,2005,Hidrometereológico,Limón,Limón,9.99260504,-83.0334147427175,18.07254070246347,INFRAESTRUCTURA
52,2005,Hidrometereológico,Limón,Limón,9.99260504,-83.0334147427175,20.10032291438175,SOCIAL
53,2005,Hidrometereológico,Limón,Limón,9.99260504,-83.0334147427175,23.375728742320703,PRODUCTIVO
54,2005,Hidrometereológico,Limón,Limón,9.99260504,-83.0334147427175,15.6417584066509,OTROS
55,2005,Hidrometereológico,Limón,Limón,9.99260504,-83.0334147427175,15.509367189352867,OTROS
56,2005,Hidrometereológico,Limón,Limón,9.99260504,-83.0334147427175,20.004185274359962,OTROS
58,2005,Hidrometereológico,Limón,Limón,9.99260504,-83.0334147427175,17.298165952974532,SOCIAL
59,2005,Hidrometereológico,Limón,Matina,10.07716345,-83.2894701292258,19.972570048783773,INFRAESTRUCTURA
60,2005,Hidrometereológico,Limón,Matina,10.07716345,-83.2894701292258,18.425668285463406,INFRAESTRUCTURA
61,2005,Hidrometereológico,Limón,Matina,10.07716345,-83.2894701292258,14.543059165241552,INFRAESTRUCTURA
62,2005,Hidrometereológico,Limón,Matina,10.07716345,-83.2894701292258,20.91388619655506,OTROS
63,2005,Hidrometereológico,Limón,Matina,10.07716345,-83.2894701292258,16.62892123472431,HÍDRICO
64,2005,Hidrometereológico,Limón,Matina,10.07716345,-83.2894701292258,14.403297222866392,OTROS
65,2005,Hidrometereológico,Limón,Matina,10.07716345,-83.2894701292258,18.45813405000762,INFRAESTRUCTURA
66,2005,Hidrometereológico,Limón,Matina,10.07716345,-83.2894701292258,20.10032291438175,SOCIAL
67,2005,Hidrometereológico,Limón,Matina,10.07716345,-83.2894701292258,20.28913852073103,HÍDRICO
68,2005,Hidrometereológico,Limón,Matina,10.07716345,-83.2894701292258,23.375728742320703,PRODUCTIVO
69,2005,Hidrometereológico,Limón,Matina,10.07716345,-83.2894701292258,15.6417584066509,OTROS
70,2005,Hidrometereológico,Limón,Matina,10.07716345,-83.2894701292258,15.509367189352867,OTROS
71,2005,Hidrometereológico,Limón,Matina,10.07716345,-83.2894701292258,16.146548404860646,SOCIAL
72,2005,Hidrometereológico,Limón,Matina,10.07716345,-83.2894701292258,17.298165952974532,SOCIAL
73,2005,Hidrometereológico,Limón,Pococí,10.20295366,-83.7892403752607,20.286929065171158,INFRAESTRUCTURA
74,2005,Hidrometereológico,Limón,Pococí,10.20295366,-83.7892403752607,21.291648794973018,INFRAESTRUCTURA
76,2005,Hidrometereológico,Limón,Pococí,10.20295366,-83.7892403752607,19.11382792451231,OTROS
77,2005,Hidrometereológico,Limón,Pococí,10.20295366,-83.7892403752607,20.10032291438175,SOCIAL
78,2005,Hidrometereológico,Limón,Pococí,10.20295366,-83.7892403752607,19.104585343145377,HÍDRICO
79,2005,Hidrometereológico,Limón,Pococí,10.20295366,-83.7892403752607,23.375728742320703,PRODUCTIVO
80,2005,Hidrometereológico,Limón,Pococí,10.20295366,-83.7892403752607,15.6417584066509,OTROS
81,2005,Hidrometereológico,Limón,Pococí,10.20295366,-83.7892403752607,15.509367189352867,OTROS
82,2005,Hidrometereológico,Limón,Pococí,10.20295366,-83.7892403752607,17.298165952974532,SOCIAL
83,2005,Hidrometereológico,Limón,Siquirres,10.09858683,-83.5057389387525,20.653272465125877,INFRAESTRUCTURA
84,2005,Hidrometereológico,Limón,Siquirres,10.09858683,-83.5057389387525,19.110221428918198,INFRAESTRUCTURA
85,2005,Hidrometereológico,Limón,Siquirres,10.09858683,-83.5057389387525,16.523560759066484,INFRAESTRUCTURA
86,2005,Hidrometereológico,Limón,Siquirres,10.09858683,-83.5057389387525,19.729013563602543,OTROS
87,2005,Hidrometereológico,Limón,Siquirres,10.09858683,-83.5057389387525,17.785802471516394,HÍDRICO
88,2005,Hidrometereológico,Limón,Siquirres,10.09858683,-83.5057389387525,14.685826458896685,OTROS
89,2005,Hidrometereológico,Limón,Siquirres,10.09858683,-83.5057389387525,16.007274698658843,INFRAESTRUCTURA
90,2005,Hidrometereológico,Limón,Siquirres,10.09858683,-83.5057389387525,20.10032291438175,SOCIAL
91,2005,Hidrometereológico,Limón,Siquirres,10.09858683,-83.5057389387525,18.742380111381312,HÍDRICO
92,2005,Hidrometereológico,Limón,Siquirres,10.09858683,-83.5057389387525,23.375728742320703,PRODUCTIVO
93,2005,Hidrometereológico,Limón,Siquirres,10.09858683,-83.5057389387525,15.6417584066509,OTROS
94,2005,Hidrometereológico,Limón,Siquirres,10.09858683,-83.5057389387525,15.509367189352867,OTROS
95,2005,Hidrometereológico,Limón,Siquirres,10.09858683,-83.5057389387525,22.230738131198162,OTROS
97,2005,Hidrometereológico,Limón,Siquirres,10.09858683,-83.5057389387525,17.298165952974532,SOCIAL
98,2005,Hidrometereológico,Limón,Talamanca,9.62614214,-82.8512954464285,20.202955373969207,INFRAESTRUCTURA
99,2005,Hidrometereológico,Limón,Talamanca,9.62614214,-82.8512954464285,22.33270374938051,OTROS
100,2005,Hidrometereológico,Limón,Talamanca,9.62614214,-82.8512954464285,16.62892123472431,HÍDRICO
101,2005,Hidrometereológico,Limón,Talamanca,9.62614214,-82.8512954464285,19.3408483032105,OTROS
102,2005,Hidrometereológico,Limón,Talamanca,9.62614214,-82.8512954464285,19.963850640534737,INFRAESTRUCTURA
103,2005,Hidrometereológico,Limón,Talamanca,9.62614214,-82.8512954464285,20.10032291438175,SOCIAL
104,2005,Hidrometereológico,Limón,Talamanca,9.62614214,-82.8512954464285,19.34692180667969,HÍDRICO
105,2005,Hidrometereológico,Limón,Talamanca,9.62614214,-82.8512954464285,23.375728742320703,PRODUCTIVO
106,2005,Hidrometereológico,Limón,Talamanca,9.62614214,-82.8512954464285,15.6417584066509,OTROS
107,2005,Hidrometereológico,Limón,Talamanca,9.62614214,-82.8512954464285,15.509367189352867,OTROS
108,2005,Hidrometereológico,Limón,Talamanca,9.62614214,-82.8512954464285,16.98676234846931,SOCIAL
109,2005,Hidrometereológico,Limón,Talamanca,9.62614214,-82.8512954464285,17.298165952974532,SOCIAL
112,2005,Hidrometereológico,Alajuela,Atenas,9.97955476,-84.3804799888695,17.7667542765457,INFRAESTRUCTURA
114,2005,Hidrometereológico,Alajuela,Guatuso,10.67036829,-84.8213376870209,18.213287502729386,INFRAESTRUCTURA
115,2005,Hidrometereológico,Alajuela,Guatuso,10.67036829,-84.8213376870209,17.268825893888536,INFRAESTRUCTURA
117,2005,Hidrometereológico,Alajuela,Naranjo,10.09751971,-84.3781269599162,16.951825523942457,INFRAESTRUCTURA
119,2005,Hidrometereológico,Alajuela,Orotina,9.91143737,-84.5239052734086,20.14184856432977,INFRAESTRUCTURA
120,2005,Hidrometereológico,Alajuela,Orotina,9.91143737,-84.5239052734086,17.86903312566612,INFRAESTRUCTURA
121,2005,Hidrometereológico,Alajuela,Orotina,9.91143737,-84.5239052734086,17.834592635685826,INFRAESTRUCTURA
123,2005,Hidrometereológico,Alajuela,San Carlos,10.32272126,-84.4308218175872,19.31886020442122,INFRAESTRUCTURA
124,2005,Hidrometereológico,Alajuela,San Carlos,10.32272126,-84.4308218175872,18.171456799087597,INFRAESTRUCTURA
125,2005,Hidrometereológico,Alajuela,San Carlos,10.32272126,-84.4308218175872,18.352937091865847,INFRAESTRUCTURA
126,2005,Hidrometereológico,Alajuela,San Carlos,10.32272126,-84.4308218175872,17.668191119234788,OTROS
128,2005,Hidrometereológico,Alajuela,San Mateo,9.93598176,-84.5319038,17.751250090009737,INFRAESTRUCTURA
129,2005,Hidrometereológico,Alajuela,San Mateo,9.93598176,-84.5319038,16.454567887579532,INFRAESTRUCTURA
131,2005,Hidrometereológico,Alajuela,San Ramón,10.08802363,-84.4704370501298,19.633634954429958,INFRAESTRUCTURA
132,2005,Hidrometereológico,Alajuela,San Ramón,10.08802363,-84.4704370501298,16.355189443599254,INFRAESTRUCTURA
134,2005,Hidrometereológico,Alajuela,Sarchí,10.08945054,-84.3483079599162,18.389662730880357,INFRAESTRUCTURA
137,2005,Hidrometereológico,Alajuela,Zarcero,10.18515635,-84.3925956175882,16.19854781325541,INFRAESTRUCTURA
139,2005,Hidrometereológico,Guanacaste,Abangares,10.6565918,-85.4437910867527,19.202934858454608,INFRAESTRUCTURA
140,2005,Hidrometereológico,Guanacaste,Abangares,10.6565918,-85.4437910867527,15.149732373791055,INFRAESTRUCTURA
141,2005,Hidrometereológico,Guanacaste,Abangares,10.6565918,-85.4437910867527,15.88519212567192,INFRAESTRUCTURA
142,2005,Hidrometereológico,Guanacaste,Abangares,10.6565918,-85.4437910867527,21.17121555666073,SOCIAL
143,2005,Hidrometereológico,Guanacaste,Abangares,10.6565918,-85.4437910867527,19.270678242748687,HÍDRICO
144,2005,Hidrometereológico,Guanacaste,Abangares,10.6565918,-85.4437910867527,20.684257613215653,PRODUCTIVO
145,2005,Hidrometereológico,Guanacaste,Abangares,10.6565918,-85.4437910867527,19.261385488869927,OTROS
147,2005,Hidrometereológico,Guanacaste,Bagaces,10.52660391,-85.2553042311973,21.28557804341856,INFRAESTRUCTURA
148,2005,Hidrometereológico,Guanacaste,Bagaces,10.52660391,-85.2553042311973,16.213405830762646,INFRAESTRUCTURA
149,2005,Hidrometereológico,Guanacaste,Bagaces,10.52660391,-85.2553042311973,14.823807107154439,INFRAESTRUCTURA
150,2005,Hidrometereológico,Guanacaste,Bagaces,10.52660391,-85.2553042311973,17.216707939626428,OTROS
152,2005,Hidrometereológico,Guanacaste,Cañas,10.43185381,-85.0958900253159,20.011637496966877,INFRAESTRUCTURA
153,2005,Hidrometereológico,Guanacaste,Cañas,10.43185381,-85.0958900253159,16.962402184642695,INFRAESTRUCTURA
154,2005,Hidrometereológico,Guanacaste,Cañas,10.43185381,-85.0958900253159,15.598901777521812,INFRAESTRUCTURA
155,2005,Hidrometereológico,Guanacaste,Cañas,10.43185381,-85.0958900253159,17.416923986296936,OTROS
157,2005,Hidrometereológico,Guanacaste,Carrillo,10.44729597,-85.5516257023624,20.352203835264312,INFRAESTRUCTURA
158,2005,Hidrometereológico,Guanacaste,Carrillo,10.44729597,-85.5516257023624,18.197537192638155,INFRAESTRUCTURA
159,2005,Hidrometereológico,Guanacaste,Carrillo,10.44729597,-85.5516257023624,19.948688016981137,INFRAESTRUCTURA
160,2005,Hidrometereológico,Guanacaste,Carrillo,10.44729597,-85.5516257023624,20.215112399707717,OTROS
162,2005,Hidrometereológico,Guanacaste,Hojancha,10.05895747,-85.4179206177044,20.84303622983289,INFRAESTRUCTURA
163,2005,Hidrometereológico,Guanacaste,Hojancha,10.05895747,-85.4179206177044,18.916900215328994,INFRAESTRUCTURA
164,2005,Hidrometereológico,Guanacaste,Hojancha,10.05895747,-85.4179206177044,19.51428049079693,INFRAESTRUCTURA
165,2005,Hidrometereológico,Guanacaste,Hojancha,10.05895747,-85.4179206177044,17.252718377149463,OTROS
167,2005,Hidrometereológico,Guanacaste,La Cruz,11.0742486,-85.634412486891,22.093340272911487,INFRAESTRUCTURA
168,2005,Hidrometereológico,Guanacaste,La Cruz,11.0742486,-85.634412486891,18.09217667698033,INFRAESTRUCTURA
169,2005,Hidrometereológico,Guanacaste,La Cruz,11.0742486,-85.634412486891,17.683498077802664,INFRAESTRUCTURA
170,2005,Hidrometereológico,Guanacaste,La Cruz,11.0742486,-85.634412486891,17.50439001207821,OTROS
172,2005,Hidrometereológico,Guanacaste,Liberia,10.63091555,-85.4389196887486,20.158823358257774,INFRAESTRUCTURA
173,2005,Hidrometereológico,Guanacaste,Liberia,10.63091555,-85.4389196887486,18.921456031864853,INFRAESTRUCTURA
174,2005,Hidrometereológico,Guanacaste,Liberia,10.63091555,-85.4389196887486,17.808628640208177,INFRAESTRUCTURA
176,2005,Hidrometereológico,Guanacaste,Nandayure,9.99538022,-85.2515647157354,19.638985781391202,INFRAESTRUCTURA
177,2005,Hidrometereológico,Guanacaste,Nandayure,9.99538022,-85.2515647157354,18.132998671500584,INFRAESTRUCTURA
178,2005,Hidrometereológico,Guanacaste,Nandayure,9.99538022,-85.2515647157354,17.017976473753652,INFRAESTRUCTURA
179,2005,Hidrometereológico,Guanacaste,Nandayure,9.99538022,-85.2515647157354,17.909855120186375,OTROS
181,2005,Hidrometereológico,Guanacaste,Nicoya,10.14199423,-85.4538203752612,21.218435015710703,INFRAESTRUCTURA
182,2005,Hidrometereológico,Guanacaste,Nicoya,10.14199423,-85.4538203752612,19.250785634352297,INFRAESTRUCTURA
183,2005,Hidrometereológico,Guanacaste,Nicoya,10.14199423,-85.4538203752612,17.503284401115593,INFRAESTRUCTURA
184,2005,Hidrometereológico,Guanacaste,Nicoya,10.14199423,-85.4538203752612,18.420680743952367,OTROS
186,2005,Hidrometereológico,Guanacaste,Santa Cruz,10.26444064,-85.5851455734061,20.186207456843984,INFRAESTRUCTURA
187,2005,Hidrometereológico,Guanacaste,Santa Cruz,10.26444064,-85.5851455734061,19.396097337415682,INFRAESTRUCTURA
188,2005,Hidrometereológico,Guanacaste,Santa Cruz,10.26444064,-85.5851455734061,17.839945399950604,INFRAESTRUCTURA
189,2005,Hidrometereológico,Guanacaste,Santa Cruz,10.26444064,-85.5851455734061,18.951308995014536,OTROS
191,2005,Hidrometereológico,Guanacaste,Tilarán,10.45659401,-84.9713297445683,20.40305324493853,INFRAESTRUCTURA
193,2005,Hidrometereológico,Guanacaste,Tilarán,10.45659401,-84.9713297445683,19.989979761833627,INFRAESTRUCTURA
195,2005,Hidrometereológico,Puntarenas,Buenos Aires,9.172731484,-83.335665473531,20.77620282447994,INFRAESTRUCTURA
196,2005,Hidrometereológico,Puntarenas,Buenos Aires,9.172731484,-83.335665473531,18.77415055694215,INFRAESTRUCTURA
197,2005,Hidrometereológico,Puntarenas,Buenos Aires,9.172731484,-83.335665473531,15.03928598958639,INFRAESTRUCTURA
198,2005,Hidrometereológico,Puntarenas,Buenos Aires,9.172731484,-83.335665473531,18.083808427309812,OTROS
200,2005,Hidrometereológico,Puntarenas,Corredores,8.649398551,-82.9418857042138,19.210954635243034,INFRAESTRUCTURA
201,2005,Hidrometereológico,Puntarenas,Corredores,8.649398551,-82.9418857042138,19.65044035226677,INFRAESTRUCTURA
202,2005,Hidrometereológico,Puntarenas,Corredores,8.649398551,-82.9418857042138,19.25567464874055,INFRAESTRUCTURA
203,2005,Hidrometereológico,Puntarenas,Corredores,8.649398551,-82.9418857042138,19.33194687362874,OTROS
205,2005,Hidrometereológico,Puntarenas,Coto Brus,"8.819879313386418,",-82.9704079330485,20.5136922951609,INFRAESTRUCTURA
206,2005,Hidrometereológico,Puntarenas,Coto Brus,"8.819879313386418,",-82.9704079330485,18.82614585206053,INFRAESTRUCTURA
208,2005,Hidrometereológico,Puntarenas,Esparza,9.99208432,-84.6678781023639,18.316911738947113,INFRAESTRUCTURA
209,2005,Hidrometereológico,Puntarenas,Esparza,9.99208432,-84.6678781023639,15.520258650202699,INFRAESTRUCTURA
211,2005,Hidrometereológico,Puntarenas,Garabito,9.6102678,-84.622363658189,18.35684810695329,INFRAESTRUCTURA
212,2005,Hidrometereológico,Puntarenas,Garabito,9.6102678,-84.622363658189,17.599700191882537,INFRAESTRUCTURA
213,2005,Hidrometereológico,Puntarenas,Garabito,9.6102678,-84.622363658189,17.57657857190953,OTROS
215,2005,Hidrometereológico,Puntarenas,Golfito,8.625720788,-83.1538016312027,19.36364195553777,INFRAESTRUCTURA
216,2005,Hidrometereológico,Puntarenas,Golfito,8.625720788,-83.1538016312027,19.061003985601676,INFRAESTRUCTURA
217,2005,Hidrometereológico,Puntarenas,Golfito,8.625720788,-83.1538016312027,19.317647056170838,INFRAESTRUCTURA
218,2005,Hidrometereológico,Puntarenas,Golfito,8.625720788,-83.1538016312027,18.03501826314038,OTROS
220,2005,Hidrometereológico,Puntarenas,Montes de Oro,10.0921846,-84.728971144571,14.288883504679614,INFRAESTRUCTURA
222,2005,Hidrometereológico,Puntarenas,Osa,8.979456333,-83.5328419310874,20.329574980978816,INFRAESTRUCTURA
223,2005,Hidrometereológico,Puntarenas,Osa,8.979456333,-83.5328419310874,19.483921090105003,INFRAESTRUCTURA
224,2005,Hidrometereológico,Puntarenas,Osa,8.979456333,-83.5328419310874,19.0471252018458,INFRAESTRUCTURA
225,2005,Hidrometereológico,Puntarenas,Osa,8.979456333,-83.5328419310874,18.858935674883522,OTROS
227,2005,Hidrometereológico,Puntarenas,Parrita,9.52955233,-84.3620747734112,18.095401333294213,INFRAESTRUCTURA
228,2005,Hidrometereológico,Puntarenas,Parrita,9.52955233,-84.3620747734112,17.875953568510692,INFRAESTRUCTURA
229,2005,Hidrometereológico,Puntarenas,Parrita,9.52955233,-84.3620747734112,15.89495209964411,INFRAESTRUCTURA
230,2005,Hidrometereológico,Puntarenas,Parrita,9.52955233,-84.3620747734112,18.963005034777726,OTROS
232,2005,Hidrometereológico,Puntarenas,Puntarenas,9.97670759,-84.8335231194438,20.271055833205455,INFRAESTRUCTURA
233,2005,Hidrometereológico,Puntarenas,Puntarenas,9.97670759,-84.8335231194438,18.737935429229935,INFRAESTRUCTURA
234,2005,Hidrometereológico,Puntarenas,Puntarenas,9.97670759,-84.8335231194438,19.34606948315913,INFRAESTRUCTURA
235,2005,Hidrometereológico,Puntarenas,Puntarenas,9.97670759,-84.8335231194438,18.043803092696113,OTROS
237,2005,Hidrometereológico,Puntarenas,Quepos,9.43152845,-84.1626291887571,20.021339330639115,INFRAESTRUCTURA
238,2005,Hidrometereológico,Puntarenas,Quepos,9.43152845,-84.1626291887571,19.753838006659127,INFRAESTRUCTURA
239,2005,Hidrometereológico,Puntarenas,Quepos,9.43152845,-84.1626291887571,17.034386382832476,OTROS
241,2005,Hidrometereológico,San José,Acosta,9.79937425,-84.1616154105162,18.650246349660392,INFRAESTRUCTURA
242,2005,Hidrometereológico,San José,Acosta,9.79937425,-84.1616154105162,17.341871082580436,INFRAESTRUCTURA
243,2005,Hidrometereológico,San José,Acosta,9.79937425,-84.1616154105162,17.399029496420383,INFRAESTRUCTURA
245,2005,Hidrometereológico,San José,Aserrí,9.86292551,-84.0933160753754,19.38501827805663,INFRAESTRUCTURA
247,2005,Hidrometereológico,San José,Desamparados,9.89889588,-84.0653175446938,17.376556640568324,INFRAESTRUCTURA
248,2005,Hidrometereológico,San José,Desamparados,9.89889588,-84.0653175446938,17.50439001207821,INFRAESTRUCTURA
249,2005,Hidrometereológico,San José,Desamparados,9.89889588,-84.0653175446938,16.575520497997196,INFRAESTRUCTURA
251,2005,Hidrometereológico,San José,Dota,9.65344193,-83.9696673888704,15.49626546568275,INFRAESTRUCTURA
252,2005,Hidrometereológico,San José,Dota,9.65344193,-83.9696673888704,16.888203872654394,INFRAESTRUCTURA
253,2005,Hidrometereológico,San José,Dota,9.65344193,-83.9696673888704,15.717618084361195,INFRAESTRUCTURA
254,2005,Hidrometereológico,San José,Dota,9.65344193,-83.9696673888704,16.11809565095832,OTROS
256,2005,Hidrometereológico,San José,León Cortés Castro,9.68377581,-84.0417066292286,16.89664132517725,INFRAESTRUCTURA
257,2005,Hidrometereológico,San José,León Cortés Castro,9.68377581,-84.0417066292286,16.11809565095832,INFRAESTRUCTURA
261,2005,Hidrometereológico,San José,Pérez Zeledón,9.384718038,-83.7062167952546,20.763213366673753,INFRAESTRUCTURA
262,2005,Hidrometereológico,San José,Pérez Zeledón,9.384718038,-83.7062167952546,19.3007223431514,INFRAESTRUCTURA
263,2005,Hidrometereológico,San José,Pérez Zeledón,9.384718038,-83.7062167952546,18.777655642900097,OTROS
265,2005,Hidrometereológico,San José,Puriscal,9.84753015,-84.3145105022453,19.215912831216002,INFRAESTRUCTURA
266,2005,Hidrometereológico,San José,Puriscal,9.84753015,-84.3145105022453,16.588099280204055,INFRAESTRUCTURA
268,2005,Hidrometereológico,San José,Tarrazú,9.61481837,-84.0498246857192,18.944225140126132,INFRAESTRUCTURA
269,2005,Hidrometereológico,San José,Tarrazú,9.61481837,-84.0498246857192,16.759949537130716,INFRAESTRUCTURA
270,2005,Hidrometereológico,San José,Tarrazú,9.61481837,-84.0498246857192,17.988358181674318,INFRAESTRUCTURA
272,2005,Hidrometereológico,San José,Turrubares,9.90865047,-84.4410915734086,15.464169183551656,INFRAESTRUCTURA
273,2005,Hidrometereológico,San José,Turrubares,9.90865047,-84.4410915734086,15.068273526459642,INFRAESTRUCTURA
277,2005,Hidrometereológico,Cartago,Paraíso,9.83954303,-83.8656453562096,17.859175672444135,INFRAESTRUCTURA
278,2005,Hidrometereológico,Cartago,Paraíso,9.83954303,-83.8656453562096,19.82599311090802,INFRAESTRUCTURA
279,2005,Hidrometereológico,Cartago,Paraíso,9.83954303,-83.8656453562096,19.969193018519245,OTROS
280,2005,Hidrometereológico,Cartago,Paraíso,9.83954303,-83.8656453562096,15.129704545739303,OTROS
281,2005,Hidrometereológico,Cartago,Paraíso,9.83954303,-83.8656453562096,18.020725429017798,INFRAESTRUCTURA
282,2005,Hidrometereológico,Cartago,Paraíso,9.83954303,-83.8656453562096,18.51599092375669,SOCIAL
283,2005,Hidrometereológico,Cartago,Paraíso,9.83954303,-83.8656453562096,14.111273888908542,SOCIAL
284,2005,Hidrometereológico,Cartago,La Unión,9.90844259,-83.9852807464264,15.657646234517395,INFRAESTRUCTURA
285,2005,Hidrometereológico,Cartago,La Unión,9.90844259,-83.9852807464264,17.24050779610505,HÍDRICO
286,2005,Hidrometereológico,Cartago,La Unión,9.90844259,-83.9852807464264,14.926545366630942,HÍDRICO
287,2005,Hidrometereológico,Cartago,La Unión,9.90844259,-83.9852807464264,16.949917226206026,OTROS
288,2005,Hidrometereológico,Cartago,La Unión,9.90844259,-83.9852807464264,19.806975105072254,SOCIAL
289,2005,Hidrometereológico,Cartago,La Unión,9.90844259,-83.9852807464264,15.462244255142071,SOCIAL
290,2006,Hidrometereológico,Alajuela,Palmares,10.05644754,-84.4334121329344,20.591701650958615,INFRAESTRUCTURA
291,2006,Hidrometereológico,Alajuela,Palmares,10.05644754,-84.4334121329344,20.36168171985433,INFRAESTRUCTURA
292,2006,Hidrometereológico,Alajuela,Palmares,10.05644754,-84.4334121329344,19.337451360663373,INFRAESTRUCTURA
