Burr_param1,Burr_param2,Burr_param3,iteration,model_name,model_type,u_opt,p_u,location
1.0,1.0,0.9095513247530675,0,Burr,tail,20.133396419609447,0.25,Cartago_Hidrometereológico
1.0,1.0,0.9095513247530675,1,Burr,tail,20.133396419609447,0.25,Cartago_Hidrometereológico
1.1545865556909745,1.0145953256949571,0.5069706088242687,2,Burr,tail,20.133396419609447,0.25,Cartago_Hidrometereológico
1.1545865556909745,1.0145953256949571,0.5069706088242687,3,Burr,tail,20.133396419609447,0.25,Cartago_Hidrometereológico
1.1545865556909745,1.0145953256949571,0.5069706088242687,4,Burr,tail,20.133396419609447,0.25,Cartago_Hidrometereológico
1.1545865556909745,1.0145953256949571,0.5069706088242687,5,Burr,tail,20.133396419609447,0.25,Cartago_Hidrometereológico
1.335137561066709,0.7953588457444382,0.6008861410835915,6,Burr,tail,20.133396419609447,0.25,Cartago_Hidrometereológico
1.335137561066709,0.7953588457444382,0.6008861410835915,7,Burr,tail,20.133396419609447,0.25,Cartago_Hidrometereológico
1.335137561066709,0.7953588457444382,0.6008861410835915,8,Burr,tail,20.133396419609447,0.25,Cartago_Hidrometereológico
1.335137561066709,0.7953588457444382,0.6008861410835915,9,Burr,tail,20.133396419609447,0.25,Cartago_Hidrometereológico
