Weibull_param1,Weibull_param2,iteration,model_name,model_type,u_opt,p_u,location
1.0,18.527287954070527,0,Weibull,body,20.70091375523088,0.1669642857142857,Alajuela_SOCIAL
1.0236859772754663,18.38173633150297,1,Weibull,body,20.70091375523088,0.1669642857142857,Alajuela_SOCIAL
1.0236859772754663,18.38173633150297,2,Weibull,body,20.70091375523088,0.1669642857142857,Alajuela_SOCIAL
1.3102009579620553,18.12863830556653,3,Weibull,body,20.70091375523088,0.1669642857142857,Alajuela_SOCIAL
1.3102009579620553,18.12863830556653,4,Weibull,body,20.70091375523088,0.1669642857142857,Alajuela_SOCIAL
1.3248477863773496,18.16641633625973,5,Weibull,body,20.70091375523088,0.1669642857142857,Alajuela_SOCIAL
1.4470080297388588,18.209346332004877,6,Weibull,body,20.70091375523088,0.1669642857142857,Alajuela_SOCIAL
1.4470080297388588,18.209346332004877,7,Weibull,body,20.70091375523088,0.1669642857142857,Alajuela_SOCIAL
1.6555963371212958,18.288170586822854,8,Weibull,body,20.70091375523088,0.1669642857142857,Alajuela_SOCIAL
1.6555963371212958,18.288170586822854,9,Weibull,body,20.70091375523088,0.1669642857142857,Alajuela_SOCIAL
1.700053764530164,18.085108198442825,10,Weibull,body,20.70091375523088,0.1669642857142857,Alajuela_SOCIAL
1.700053764530164,18.085108198442825,11,Weibull,body,20.70091375523088,0.1669642857142857,Alajuela_SOCIAL
1.7841313517458046,17.78345421623207,12,Weibull,body,20.70091375523088,0.1669642857142857,Alajuela_SOCIAL
2.016966205434517,17.85722851903419,13,Weibull,body,20.70091375523088,0.1669642857142857,Alajuela_SOCIAL
2.179994058522231,17.94271168012676,14,Weibull,body,20.70091375523088,0.1669642857142857,Alajuela_SOCIAL
2.1982905664704653,17.941951803814543,15,Weibull,body,20.70091375523088,0.1669642857142857,Alajuela_SOCIAL
2.2942303600065466,17.807660876091848,16,Weibull,body,20.70091375523088,0.1669642857142857,Alajuela_SOCIAL
2.2942303600065466,17.807660876091848,17,Weibull,body,20.70091375523088,0.1669642857142857,Alajuela_SOCIAL
2.2942303600065466,17.807660876091848,18,Weibull,body,20.70091375523088,0.1669642857142857,Alajuela_SOCIAL
2.2942303600065466,17.807660876091848,19,Weibull,body,20.70091375523088,0.1669642857142857,Alajuela_SOCIAL
2.4484741100656313,18.097169040909982,20,Weibull,body,20.70091375523088,0.1669642857142857,Alajuela_SOCIAL
2.4484741100656313,18.097169040909982,21,Weibull,body,20.70091375523088,0.1669642857142857,Alajuela_SOCIAL
2.564806168944366,18.089876245968835,22,Weibull,body,20.70091375523088,0.1669642857142857,Alajuela_SOCIAL
2.766813308632008,17.669639329352574,23,Weibull,body,20.70091375523088,0.1669642857142857,Alajuela_SOCIAL
2.766813308632008,17.669639329352574,24,Weibull,body,20.70091375523088,0.1669642857142857,Alajuela_SOCIAL
2.8867676170565995,17.74850852460507,25,Weibull,body,20.70091375523088,0.1669642857142857,Alajuela_SOCIAL
2.8867676170565995,17.74850852460507,26,Weibull,body,20.70091375523088,0.1669642857142857,Alajuela_SOCIAL
2.8867676170565995,17.74850852460507,27,Weibull,body,20.70091375523088,0.1669642857142857,Alajuela_SOCIAL
2.94045307000826,17.686074613380104,28,Weibull,body,20.70091375523088,0.1669642857142857,Alajuela_SOCIAL
2.94045307000826,17.686074613380104,29,Weibull,body,20.70091375523088,0.1669642857142857,Alajuela_SOCIAL
2.94045307000826,17.686074613380104,30,Weibull,body,20.70091375523088,0.1669642857142857,Alajuela_SOCIAL
2.94045307000826,17.686074613380104,31,Weibull,body,20.70091375523088,0.1669642857142857,Alajuela_SOCIAL
3.09921034772465,17.64156126537802,32,Weibull,body,20.70091375523088,0.1669642857142857,Alajuela_SOCIAL
3.121347111017257,17.79610431719008,33,Weibull,body,20.70091375523088,0.1669642857142857,Alajuela_SOCIAL
3.121347111017257,17.79610431719008,34,Weibull,body,20.70091375523088,0.1669642857142857,Alajuela_SOCIAL
3.217976411797846,17.827921486886996,35,Weibull,body,20.70091375523088,0.1669642857142857,Alajuela_SOCIAL
3.6086217986814835,18.094052725519116,36,Weibull,body,20.70091375523088,0.1669642857142857,Alajuela_SOCIAL
3.6356051243445093,18.3580217199212,37,Weibull,body,20.70091375523088,0.1669642857142857,Alajuela_SOCIAL
3.8123839485303836,18.566316616427315,38,Weibull,body,20.70091375523088,0.1669642857142857,Alajuela_SOCIAL
3.8184567050064318,18.745277220984963,39,Weibull,body,20.70091375523088,0.1669642857142857,Alajuela_SOCIAL
3.8184567050064318,18.745277220984963,40,Weibull,body,20.70091375523088,0.1669642857142857,Alajuela_SOCIAL
3.929293676552019,19.066630319775516,41,Weibull,body,20.70091375523088,0.1669642857142857,Alajuela_SOCIAL
3.929293676552019,19.066630319775516,42,Weibull,body,20.70091375523088,0.1669642857142857,Alajuela_SOCIAL
4.0815613497532,19.118398345698882,43,Weibull,body,20.70091375523088,0.1669642857142857,Alajuela_SOCIAL
4.0815613497532,19.118398345698882,44,Weibull,body,20.70091375523088,0.1669642857142857,Alajuela_SOCIAL
4.0815613497532,19.118398345698882,45,Weibull,body,20.70091375523088,0.1669642857142857,Alajuela_SOCIAL
4.206883443942125,19.197311981891684,46,Weibull,body,20.70091375523088,0.1669642857142857,Alajuela_SOCIAL
4.351347794791039,19.34331373145784,47,Weibull,body,20.70091375523088,0.1669642857142857,Alajuela_SOCIAL
4.450236411622518,19.27203837089053,48,Weibull,body,20.70091375523088,0.1669642857142857,Alajuela_SOCIAL
4.450236411622518,19.27203837089053,49,Weibull,body,20.70091375523088,0.1669642857142857,Alajuela_SOCIAL
4.450236411622518,19.27203837089053,50,Weibull,body,20.70091375523088,0.1669642857142857,Alajuela_SOCIAL
4.450236411622518,19.27203837089053,51,Weibull,body,20.70091375523088,0.1669642857142857,Alajuela_SOCIAL
4.575550164079536,19.31451703849513,52,Weibull,body,20.70091375523088,0.1669642857142857,Alajuela_SOCIAL
4.575550164079536,19.31451703849513,53,Weibull,body,20.70091375523088,0.1669642857142857,Alajuela_SOCIAL
4.608884438631561,18.685233184152622,54,Weibull,body,20.70091375523088,0.1669642857142857,Alajuela_SOCIAL
4.608884438631561,18.685233184152622,55,Weibull,body,20.70091375523088,0.1669642857142857,Alajuela_SOCIAL
4.608884438631561,18.685233184152622,56,Weibull,body,20.70091375523088,0.1669642857142857,Alajuela_SOCIAL
4.608884438631561,18.685233184152622,57,Weibull,body,20.70091375523088,0.1669642857142857,Alajuela_SOCIAL
4.608884438631561,18.685233184152622,58,Weibull,body,20.70091375523088,0.1669642857142857,Alajuela_SOCIAL
4.608884438631561,18.685233184152622,59,Weibull,body,20.70091375523088,0.1669642857142857,Alajuela_SOCIAL
