GPD_param1,GPD_param2,iteration,model_name,model_type,u_opt,p_u,location
0.1,1.0852030702166715,0,GPD,tail,20.24727657815111,0.23035714285714284,Guanacaste_OTROS
0.1,1.0852030702166715,1,GPD,tail,20.24727657815111,0.23035714285714284,Guanacaste_OTROS
0.1,1.0852030702166715,2,GPD,tail,20.24727657815111,0.23035714285714284,Guanacaste_OTROS
0.1,1.0852030702166715,3,GPD,tail,20.24727657815111,0.23035714285714284,Guanacaste_OTROS
0.1,1.0852030702166715,4,GPD,tail,20.24727657815111,0.23035714285714284,Guanacaste_OTROS
0.1,1.0852030702166715,5,GPD,tail,20.24727657815111,0.23035714285714284,Guanacaste_OTROS
0.1,1.0852030702166715,6,GPD,tail,20.24727657815111,0.23035714285714284,Guanacaste_OTROS
0.1,1.0852030702166715,7,GPD,tail,20.24727657815111,0.23035714285714284,Guanacaste_OTROS
0.1,1.0852030702166715,8,GPD,tail,20.24727657815111,0.23035714285714284,Guanacaste_OTROS
-0.015162078865369008,1.2659263295626622,9,GPD,tail,20.24727657815111,0.23035714285714284,Guanacaste_OTROS
-0.015162078865369008,1.2659263295626622,10,GPD,tail,20.24727657815111,0.23035714285714284,Guanacaste_OTROS
-0.015162078865369008,1.2659263295626622,11,GPD,tail,20.24727657815111,0.23035714285714284,Guanacaste_OTROS
-0.015162078865369008,1.2659263295626622,12,GPD,tail,20.24727657815111,0.23035714285714284,Guanacaste_OTROS
-0.015162078865369008,1.2659263295626622,13,GPD,tail,20.24727657815111,0.23035714285714284,Guanacaste_OTROS
-0.13967461253713542,1.301826811856728,14,GPD,tail,20.24727657815111,0.23035714285714284,Guanacaste_OTROS
-0.19268424629388214,1.344615964565759,15,GPD,tail,20.24727657815111,0.23035714285714284,Guanacaste_OTROS
-0.19268424629388214,1.344615964565759,16,GPD,tail,20.24727657815111,0.23035714285714284,Guanacaste_OTROS
-0.19268424629388214,1.344615964565759,17,GPD,tail,20.24727657815111,0.23035714285714284,Guanacaste_OTROS
-0.19268424629388214,1.344615964565759,18,GPD,tail,20.24727657815111,0.23035714285714284,Guanacaste_OTROS
-0.19268424629388214,1.344615964565759,19,GPD,tail,20.24727657815111,0.23035714285714284,Guanacaste_OTROS
-0.19268424629388214,1.344615964565759,20,GPD,tail,20.24727657815111,0.23035714285714284,Guanacaste_OTROS
