GPD_param1,GPD_param2,iteration,model_name,model_type,u_opt,p_u,location
0.19892267862961227,1576960405.899534,0,GPD,tail,1443527036.051051,0.06512605042016807,SOCIAL
0.129406337251802,1576960406.1491375,1,GPD,tail,1443527036.051051,0.06512605042016807,SOCIAL
0.27061587541742493,1576960406.2111056,2,GPD,tail,1443527036.051051,0.06512605042016807,SOCIAL
0.2875022770306422,1576960405.838466,3,GPD,tail,1443527036.051051,0.06512605042016807,SOCIAL
0.2875022770306422,1576960405.838466,4,GPD,tail,1443527036.051051,0.06512605042016807,SOCIAL
0.3555779017027368,1576960405.931612,5,GPD,tail,1443527036.051051,0.06512605042016807,SOCIAL
0.3555779017027368,1576960405.931612,6,GPD,tail,1443527036.051051,0.06512605042016807,SOCIAL
0.3555779017027368,1576960405.931612,7,GPD,tail,1443527036.051051,0.06512605042016807,SOCIAL
0.3555779017027368,1576960405.931612,8,GPD,tail,1443527036.051051,0.06512605042016807,SOCIAL
0.28053530017570244,1576960405.4829843,9,GPD,tail,1443527036.051051,0.06512605042016807,SOCIAL
0.15038503388267557,1576960404.6236584,10,GPD,tail,1443527036.051051,0.06512605042016807,SOCIAL
0.4014174458217913,1576960404.2853267,11,GPD,tail,1443527036.051051,0.06512605042016807,SOCIAL
0.4014174458217913,1576960404.2853267,12,GPD,tail,1443527036.051051,0.06512605042016807,SOCIAL
0.4014174458217913,1576960404.2853267,13,GPD,tail,1443527036.051051,0.06512605042016807,SOCIAL
0.32591779478033145,1576960404.4383929,14,GPD,tail,1443527036.051051,0.06512605042016807,SOCIAL
0.36207669612458515,1576960403.5240076,15,GPD,tail,1443527036.051051,0.06512605042016807,SOCIAL
0.2109249473611504,1576960403.674296,16,GPD,tail,1443527036.051051,0.06512605042016807,SOCIAL
0.17294728667831794,1576960403.3319955,17,GPD,tail,1443527036.051051,0.06512605042016807,SOCIAL
-0.08175647378110257,1576960403.357197,18,GPD,tail,1443527036.051051,0.06512605042016807,SOCIAL
-0.08175647378110257,1576960403.357197,19,GPD,tail,1443527036.051051,0.06512605042016807,SOCIAL
