Lognormal_param1,Lognormal_param2,iteration,model_name,model_type,u_opt,p_u,location
2.8191301638867308,0.10329602261227194,91,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8191301638867308,0.10329602261227194,92,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8191301638867308,0.10329602261227194,93,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8191301638867308,0.10329602261227194,94,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8191301638867308,0.10329602261227194,95,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8191301638867308,0.10329602261227194,96,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8191301638867308,0.10329602261227194,97,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8510593983680272,0.09724875705999042,98,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8510593983680272,0.09724875705999042,99,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8510593983680272,0.09724875705999042,100,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8510593983680272,0.09724875705999042,101,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8510593983680272,0.09724875705999042,102,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8510593983680272,0.09724875705999042,103,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8510593983680272,0.09724875705999042,104,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8510593983680272,0.09724875705999042,105,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8510593983680272,0.09724875705999042,106,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8510593983680272,0.09724875705999042,107,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8510593983680272,0.09724875705999042,108,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8510593983680272,0.09724875705999042,109,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8510593983680272,0.09724875705999042,110,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8510593983680272,0.09724875705999042,111,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8510593983680272,0.09724875705999042,112,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8510593983680272,0.09724875705999042,113,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8510593983680272,0.09724875705999042,114,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8282283936466834,0.08559489928386707,115,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8282283936466834,0.08559489928386707,116,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8282283936466834,0.08559489928386707,117,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8282283936466834,0.08559489928386707,118,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8282283936466834,0.08559489928386707,119,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8282283936466834,0.08559489928386707,120,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8282283936466834,0.08559489928386707,121,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8282283936466834,0.08559489928386707,122,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8282283936466834,0.08559489928386707,123,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8282283936466834,0.08559489928386707,124,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8282283936466834,0.08559489928386707,125,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8282283936466834,0.08559489928386707,126,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8282283936466834,0.08559489928386707,127,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8282283936466834,0.08559489928386707,128,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8282283936466834,0.08559489928386707,129,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8282283936466834,0.08559489928386707,130,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8282283936466834,0.08559489928386707,131,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8282283936466834,0.08559489928386707,132,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8282283936466834,0.08559489928386707,133,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8282283936466834,0.08559489928386707,134,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8282283936466834,0.08559489928386707,135,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8282283936466834,0.08559489928386707,136,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8282283936466834,0.08559489928386707,137,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8282283936466834,0.08559489928386707,138,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8282283936466834,0.08559489928386707,139,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8282283936466834,0.08559489928386707,140,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8282283936466834,0.08559489928386707,141,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8282283936466834,0.08559489928386707,142,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8282283936466834,0.08559489928386707,143,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8282283936466834,0.08559489928386707,144,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8282283936466834,0.08559489928386707,145,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8282283936466834,0.08559489928386707,146,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8282283936466834,0.08559489928386707,147,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8282283936466834,0.08559489928386707,148,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8282283936466834,0.08559489928386707,149,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8282283936466834,0.08559489928386707,150,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8282283936466834,0.08559489928386707,151,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8282283936466834,0.08559489928386707,152,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8282283936466834,0.08559489928386707,153,Lognormal,body,20.76305088398911,0.0,Alvarado
2.829535809981518,0.10112532387399017,154,Lognormal,body,20.76305088398911,0.0,Alvarado
2.829535809981518,0.10112532387399017,155,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8745260579186516,0.1355939012251796,156,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8468900988459587,0.12853250497157917,157,Lognormal,body,20.76305088398911,0.0,Alvarado
2.73878542069543,0.14636405436640343,158,Lognormal,body,20.76305088398911,0.0,Alvarado
2.73878542069543,0.14636405436640343,159,Lognormal,body,20.76305088398911,0.0,Alvarado
2.73878542069543,0.14636405436640343,160,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8398423057536535,0.11014292782324989,161,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8254747713181687,0.10156659020492821,162,Lognormal,body,20.76305088398911,0.0,Alvarado
2.904907820533801,0.1478151240218668,163,Lognormal,body,20.76305088398911,0.0,Alvarado
2.84907930743085,0.1246160220704758,164,Lognormal,body,20.76305088398911,0.0,Alvarado
2.84907930743085,0.1246160220704758,165,Lognormal,body,20.76305088398911,0.0,Alvarado
2.84907930743085,0.1246160220704758,166,Lognormal,body,20.76305088398911,0.0,Alvarado
2.84907930743085,0.1246160220704758,167,Lognormal,body,20.76305088398911,0.0,Alvarado
2.84907930743085,0.1246160220704758,168,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8957211346848046,0.11374346861527411,169,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8957211346848046,0.11374346861527411,170,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8957211346848046,0.11374346861527411,171,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8307398577102716,0.1403280215747819,172,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8307398577102716,0.1403280215747819,173,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8453837364159313,0.10396711450388232,174,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8453837364159313,0.10396711450388232,175,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8453837364159313,0.10396711450388232,176,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8306425079408677,0.06961126262689707,177,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8306425079408677,0.06961126262689707,178,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8306425079408677,0.06961126262689707,179,Lognormal,body,20.76305088398911,0.0,Alvarado
2.836058520940491,0.08130105128039446,180,Lognormal,body,20.76305088398911,0.0,Alvarado
2.836058520940491,0.08130105128039446,181,Lognormal,body,20.76305088398911,0.0,Alvarado
2.836058520940491,0.08130105128039446,182,Lognormal,body,20.76305088398911,0.0,Alvarado
2.836058520940491,0.08130105128039446,183,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8583814532410874,0.1442362412809396,184,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8583814532410874,0.1442362412809396,185,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8583814532410874,0.1442362412809396,186,Lognormal,body,20.76305088398911,0.0,Alvarado
2.787412812658115,0.14869554467902427,187,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8186567019840476,0.08497582934105788,188,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8186567019840476,0.08497582934105788,189,Lognormal,body,20.76305088398911,0.0,Alvarado
2.854430148516579,0.10465208855422847,190,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8109683798127354,0.13568348376932554,191,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8109683798127354,0.13568348376932554,192,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8281927300139005,0.14361710573154274,193,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8281927300139005,0.14361710573154274,194,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8281927300139005,0.14361710573154274,195,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8281927300139005,0.14361710573154274,196,Lognormal,body,20.76305088398911,0.0,Alvarado
2.790838994776539,0.12087118870307377,197,Lognormal,body,20.76305088398911,0.0,Alvarado
2.874301022019079,0.10847197278541423,198,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8699381293420667,0.10637550023200805,199,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8699381293420667,0.10637550023200805,200,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8125224476861415,0.11037019332245804,201,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8125224476861415,0.11037019332245804,202,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8125224476861415,0.11037019332245804,203,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8125224476861415,0.11037019332245804,204,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8125224476861415,0.11037019332245804,205,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8125224476861415,0.11037019332245804,206,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8125224476861415,0.11037019332245804,207,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8125224476861415,0.11037019332245804,208,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8125224476861415,0.11037019332245804,209,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8125224476861415,0.11037019332245804,210,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8125224476861415,0.11037019332245804,211,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8125224476861415,0.11037019332245804,212,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8125224476861415,0.11037019332245804,213,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8125224476861415,0.11037019332245804,214,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8125224476861415,0.11037019332245804,215,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8125224476861415,0.11037019332245804,216,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8125224476861415,0.11037019332245804,217,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8125224476861415,0.11037019332245804,218,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8125224476861415,0.11037019332245804,219,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8125224476861415,0.11037019332245804,220,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8441415356095097,0.12176275786932958,221,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8441415356095097,0.12176275786932958,222,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8439210465748372,0.17002194047674954,223,Lognormal,body,20.76305088398911,0.0,Alvarado
2.796609973924881,0.1686565192793362,224,Lognormal,body,20.76305088398911,0.0,Alvarado
2.796609973924881,0.1686565192793362,225,Lognormal,body,20.76305088398911,0.0,Alvarado
2.796609973924881,0.1686565192793362,226,Lognormal,body,20.76305088398911,0.0,Alvarado
2.796609973924881,0.1686565192793362,227,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8112973237185845,0.1715402277471058,228,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8112973237185845,0.1715402277471058,229,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8112973237185845,0.1715402277471058,230,Lognormal,body,20.76305088398911,0.0,Alvarado
2.7613801660583666,0.1766758451162186,231,Lognormal,body,20.76305088398911,0.0,Alvarado
2.826960138597595,0.16032553227669252,232,Lognormal,body,20.76305088398911,0.0,Alvarado
2.826960138597595,0.16032553227669252,233,Lognormal,body,20.76305088398911,0.0,Alvarado
2.826960138597595,0.16032553227669252,234,Lognormal,body,20.76305088398911,0.0,Alvarado
2.826960138597595,0.16032553227669252,235,Lognormal,body,20.76305088398911,0.0,Alvarado
2.826960138597595,0.16032553227669252,236,Lognormal,body,20.76305088398911,0.0,Alvarado
2.9129606739893634,0.1241082530597809,237,Lognormal,body,20.76305088398911,0.0,Alvarado
2.77807662471045,0.13033606874603948,238,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8752577866244082,0.12314082695263232,239,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8752577866244082,0.12314082695263232,240,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8752577866244082,0.12314082695263232,241,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8752577866244082,0.12314082695263232,242,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8752577866244082,0.12314082695263232,243,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8424473539493205,0.15383983679436142,244,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8424473539493205,0.15383983679436142,245,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8446271763069055,0.17272416501745866,246,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8440590983488625,0.09543285651785201,247,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8440590983488625,0.09543285651785201,248,Lognormal,body,20.76305088398911,0.0,Alvarado
2.848870497908919,0.07954352628007452,249,Lognormal,body,20.76305088398911,0.0,Alvarado
2.848870497908919,0.07954352628007452,250,Lognormal,body,20.76305088398911,0.0,Alvarado
2.848870497908919,0.07954352628007452,251,Lognormal,body,20.76305088398911,0.0,Alvarado
2.848870497908919,0.07954352628007452,252,Lognormal,body,20.76305088398911,0.0,Alvarado
2.848870497908919,0.07954352628007452,253,Lognormal,body,20.76305088398911,0.0,Alvarado
2.848870497908919,0.07954352628007452,254,Lognormal,body,20.76305088398911,0.0,Alvarado
2.848870497908919,0.07954352628007452,255,Lognormal,body,20.76305088398911,0.0,Alvarado
2.848870497908919,0.07954352628007452,256,Lognormal,body,20.76305088398911,0.0,Alvarado
2.848870497908919,0.07954352628007452,257,Lognormal,body,20.76305088398911,0.0,Alvarado
2.848870497908919,0.07954352628007452,258,Lognormal,body,20.76305088398911,0.0,Alvarado
2.848870497908919,0.07954352628007452,259,Lognormal,body,20.76305088398911,0.0,Alvarado
2.848870497908919,0.07954352628007452,260,Lognormal,body,20.76305088398911,0.0,Alvarado
2.848870497908919,0.07954352628007452,261,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8389194192153715,0.0778904124467789,262,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8389194192153715,0.0778904124467789,263,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8389194192153715,0.0778904124467789,264,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8389194192153715,0.0778904124467789,265,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8389194192153715,0.0778904124467789,266,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8389194192153715,0.0778904124467789,267,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8389194192153715,0.0778904124467789,268,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8389194192153715,0.0778904124467789,269,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8389194192153715,0.0778904124467789,270,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8389194192153715,0.0778904124467789,271,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8389194192153715,0.0778904124467789,272,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8389194192153715,0.0778904124467789,273,Lognormal,body,20.76305088398911,0.0,Alvarado
2.844435347964303,0.0985516889723822,274,Lognormal,body,20.76305088398911,0.0,Alvarado
2.844435347964303,0.0985516889723822,275,Lognormal,body,20.76305088398911,0.0,Alvarado
2.844435347964303,0.0985516889723822,276,Lognormal,body,20.76305088398911,0.0,Alvarado
2.844435347964303,0.0985516889723822,277,Lognormal,body,20.76305088398911,0.0,Alvarado
2.844435347964303,0.0985516889723822,278,Lognormal,body,20.76305088398911,0.0,Alvarado
2.844435347964303,0.0985516889723822,279,Lognormal,body,20.76305088398911,0.0,Alvarado
2.844435347964303,0.0985516889723822,280,Lognormal,body,20.76305088398911,0.0,Alvarado
2.844435347964303,0.0985516889723822,281,Lognormal,body,20.76305088398911,0.0,Alvarado
2.844435347964303,0.0985516889723822,282,Lognormal,body,20.76305088398911,0.0,Alvarado
2.844435347964303,0.0985516889723822,283,Lognormal,body,20.76305088398911,0.0,Alvarado
2.844435347964303,0.0985516889723822,284,Lognormal,body,20.76305088398911,0.0,Alvarado
2.844435347964303,0.0985516889723822,285,Lognormal,body,20.76305088398911,0.0,Alvarado
2.844435347964303,0.0985516889723822,286,Lognormal,body,20.76305088398911,0.0,Alvarado
2.844435347964303,0.0985516889723822,287,Lognormal,body,20.76305088398911,0.0,Alvarado
2.844435347964303,0.0985516889723822,288,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8926165263350265,0.0916190397134294,289,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8926165263350265,0.0916190397134294,290,Lognormal,body,20.76305088398911,0.0,Alvarado
2.87191848861361,0.1259110393797102,291,Lognormal,body,20.76305088398911,0.0,Alvarado
2.87191848861361,0.1259110393797102,292,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8394178403196464,0.12422505632275835,293,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8394178403196464,0.12422505632275835,294,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8394178403196464,0.12422505632275835,295,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8394178403196464,0.12422505632275835,296,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8394178403196464,0.12422505632275835,297,Lognormal,body,20.76305088398911,0.0,Alvarado
2.855548647931572,0.09829143941074565,298,Lognormal,body,20.76305088398911,0.0,Alvarado
2.855548647931572,0.09829143941074565,299,Lognormal,body,20.76305088398911,0.0,Alvarado
2.855548647931572,0.09829143941074565,300,Lognormal,body,20.76305088398911,0.0,Alvarado
2.8674953488136823,0.09649100012852962,301,Lognormal,body,20.76305088398911,0.0,Alvarado
2.829658117982861,0.1173299620141459,302,Lognormal,body,20.76305088398911,0.0,Alvarado
2.829658117982861,0.1173299620141459,303,Lognormal,body,20.76305088398911,0.0,Alvarado
2.829658117982861,0.1173299620141459,304,Lognormal,body,20.76305088398911,0.0,Alvarado
