Gamma_param1,Gamma_param2,iteration,model_name,model_type,u_opt,p_u,location
2.1478393812328145,0.13838835766792884,30,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
2.1478393812328145,0.13838835766792884,31,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
2.1478393812328145,0.13838835766792884,32,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
2.1478393812328145,0.13838835766792884,33,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
2.1478393812328145,0.13838835766792884,34,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
2.1478393812328145,0.13838835766792884,35,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
2.1478393812328145,0.13838835766792884,36,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
2.1478393812328145,0.13838835766792884,37,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
2.1478393812328145,0.13838835766792884,38,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
2.1478393812328145,0.13838835766792884,39,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
2.1478393812328145,0.13838835766792884,40,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
2.1478393812328145,0.13838835766792884,41,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
2.1478393812328145,0.13838835766792884,42,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
2.1478393812328145,0.13838835766792884,43,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
2.1478393812328145,0.13838835766792884,44,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
2.1478393812328145,0.13838835766792884,45,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
2.1478393812328145,0.13838835766792884,46,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
2.1478393812328145,0.13838835766792884,47,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
2.1478393812328145,0.13838835766792884,48,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
2.1478393812328145,0.13838835766792884,49,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
2.1478393812328145,0.13838835766792884,50,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
2.1478393812328145,0.13838835766792884,51,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
2.1478393812328145,0.13838835766792884,52,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
2.1478393812328145,0.13838835766792884,53,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
2.1478393812328145,0.13838835766792884,54,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
2.1478393812328145,0.13838835766792884,55,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
2.1478393812328145,0.13838835766792884,56,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
2.1478393812328145,0.13838835766792884,57,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
2.1478393812328145,0.13838835766792884,58,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
2.1478393812328145,0.13838835766792884,59,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
2.1478393812328145,0.13838835766792884,60,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
2.1478393812328145,0.13838835766792884,61,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
2.1478393812328145,0.13838835766792884,62,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
2.1478393812328145,0.13838835766792884,63,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
2.1478393812328145,0.13838835766792884,64,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
2.1478393812328145,0.13838835766792884,65,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
2.1478393812328145,0.13838835766792884,66,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
2.1478393812328145,0.13838835766792884,67,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
2.1478393812328145,0.13838835766792884,68,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
2.247343491526126,0.12365468659364368,69,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
2.247343491526126,0.12365468659364368,70,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
2.247343491526126,0.12365468659364368,71,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
2.247343491526126,0.12365468659364368,72,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
2.247343491526126,0.12365468659364368,73,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
2.247343491526126,0.12365468659364368,74,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
2.247343491526126,0.12365468659364368,75,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
2.247343491526126,0.12365468659364368,76,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
2.247343491526126,0.12365468659364368,77,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
2.247343491526126,0.12365468659364368,78,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
2.247343491526126,0.12365468659364368,79,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
2.247343491526126,0.12365468659364368,80,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
2.247343491526126,0.12365468659364368,81,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
2.247343491526126,0.12365468659364368,82,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
2.247343491526126,0.12365468659364368,83,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
2.247343491526126,0.12365468659364368,84,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
2.247343491526126,0.12365468659364368,85,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
2.247343491526126,0.12365468659364368,86,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
2.247343491526126,0.12365468659364368,87,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
2.247343491526126,0.12365468659364368,88,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
2.247343491526126,0.12365468659364368,89,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
2.247343491526126,0.12365468659364368,90,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
2.7433611230492976,0.17302072479262978,91,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
2.7433611230492976,0.17302072479262978,92,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
2.7433611230492976,0.17302072479262978,93,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
2.7433611230492976,0.17302072479262978,94,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
2.7433611230492976,0.17302072479262978,95,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
2.7433611230492976,0.17302072479262978,96,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
2.7433611230492976,0.17302072479262978,97,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
2.7433611230492976,0.17302072479262978,98,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
2.7433611230492976,0.17302072479262978,99,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
2.7433611230492976,0.17302072479262978,100,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
2.7433611230492976,0.17302072479262978,101,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
2.7433611230492976,0.17302072479262978,102,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
2.7433611230492976,0.17302072479262978,103,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
2.7433611230492976,0.17302072479262978,104,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
2.7433611230492976,0.17302072479262978,105,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
2.7433611230492976,0.17302072479262978,106,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
2.7433611230492976,0.17302072479262978,107,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
2.7433611230492976,0.17302072479262978,108,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
2.7433611230492976,0.17302072479262978,109,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
2.7433611230492976,0.17302072479262978,110,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
3.0702838140864634,0.2086771361177054,111,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
3.0702838140864634,0.2086771361177054,112,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
3.0702838140864634,0.2086771361177054,113,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
3.0702838140864634,0.2086771361177054,114,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
3.2238011101192767,0.13671010530563005,115,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
3.2238011101192767,0.13671010530563005,116,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
3.2238011101192767,0.13671010530563005,117,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
3.2238011101192767,0.13671010530563005,118,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
3.2238011101192767,0.13671010530563005,119,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
3.2238011101192767,0.13671010530563005,120,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
3.2238011101192767,0.13671010530563005,121,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
3.2238011101192767,0.13671010530563005,122,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
3.2238011101192767,0.13671010530563005,123,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
3.232237395616711,0.19812943909062355,124,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
3.232237395616711,0.19812943909062355,125,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
3.232237395616711,0.19812943909062355,126,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
3.232237395616711,0.19812943909062355,127,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
3.232237395616711,0.19812943909062355,128,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
3.232237395616711,0.19812943909062355,129,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
3.232237395616711,0.19812943909062355,130,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
3.6858972934612226,0.18124311775543567,131,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
3.6858972934612226,0.18124311775543567,132,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
3.6858972934612226,0.18124311775543567,133,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
3.6858972934612226,0.18124311775543567,134,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
3.6858972934612226,0.18124311775543567,135,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
3.6858972934612226,0.18124311775543567,136,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
3.6858972934612226,0.18124311775543567,137,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
3.6858972934612226,0.18124311775543567,138,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
3.6858972934612226,0.18124311775543567,139,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
3.6858972934612226,0.18124311775543567,140,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
3.6858972934612226,0.18124311775543567,141,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
3.6858972934612226,0.18124311775543567,142,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
3.6858972934612226,0.18124311775543567,143,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
3.6858972934612226,0.18124311775543567,144,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
3.6858972934612226,0.18124311775543567,145,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
3.6858972934612226,0.18124311775543567,146,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
3.6858972934612226,0.18124311775543567,147,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
3.6858972934612226,0.18124311775543567,148,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
3.6858972934612226,0.18124311775543567,149,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
3.6858972934612226,0.18124311775543567,150,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
3.6858972934612226,0.18124311775543567,151,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
3.6858972934612226,0.18124311775543567,152,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
3.6858972934612226,0.18124311775543567,153,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
3.6858972934612226,0.18124311775543567,154,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
3.6858972934612226,0.18124311775543567,155,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
3.6858972934612226,0.18124311775543567,156,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
3.6858972934612226,0.18124311775543567,157,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
3.6858972934612226,0.18124311775543567,158,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
3.6858972934612226,0.18124311775543567,159,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
3.6858972934612226,0.18124311775543567,160,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
3.8750215927631646,0.19292285111954363,161,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
3.8750215927631646,0.19292285111954363,162,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
3.8750215927631646,0.19292285111954363,163,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
3.8750215927631646,0.19292285111954363,164,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
3.8750215927631646,0.19292285111954363,165,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
3.8750215927631646,0.19292285111954363,166,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
3.8750215927631646,0.19292285111954363,167,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
3.8750215927631646,0.19292285111954363,168,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
3.8750215927631646,0.19292285111954363,169,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
3.8750215927631646,0.19292285111954363,170,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
3.8750215927631646,0.19292285111954363,171,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
3.8750215927631646,0.19292285111954363,172,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
3.8750215927631646,0.19292285111954363,173,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
3.8750215927631646,0.19292285111954363,174,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
3.8750215927631646,0.19292285111954363,175,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
3.8750215927631646,0.19292285111954363,176,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
3.8750215927631646,0.19292285111954363,177,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
4.034796406076276,0.23544810217556902,178,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
4.034796406076276,0.23544810217556902,179,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
4.034796406076276,0.23544810217556902,180,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
4.034796406076276,0.23544810217556902,181,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
4.034796406076276,0.23544810217556902,182,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
4.034796406076276,0.23544810217556902,183,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
4.034796406076276,0.23544810217556902,184,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
4.034796406076276,0.23544810217556902,185,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
4.034796406076276,0.23544810217556902,186,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
4.034796406076276,0.23544810217556902,187,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
4.034796406076276,0.23544810217556902,188,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
4.034796406076276,0.23544810217556902,189,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
4.034796406076276,0.23544810217556902,190,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
4.034796406076276,0.23544810217556902,191,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
4.034796406076276,0.23544810217556902,192,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
4.034796406076276,0.23544810217556902,193,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
4.034796406076276,0.23544810217556902,194,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
4.034796406076276,0.23544810217556902,195,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
4.834113194096854,0.31461189994723815,196,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
4.834113194096854,0.31461189994723815,197,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
4.834113194096854,0.31461189994723815,198,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
4.834113194096854,0.31461189994723815,199,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
4.834113194096854,0.31461189994723815,200,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
4.638814574893768,0.26927539007015416,201,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
4.638814574893768,0.26927539007015416,202,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
4.638814574893768,0.26927539007015416,203,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
4.638814574893768,0.26927539007015416,204,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
4.638814574893768,0.26927539007015416,205,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
4.638814574893768,0.26927539007015416,206,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
4.638814574893768,0.26927539007015416,207,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
4.638814574893768,0.26927539007015416,208,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
4.638814574893768,0.26927539007015416,209,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
4.638814574893768,0.26927539007015416,210,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
4.638814574893768,0.26927539007015416,211,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
4.638814574893768,0.26927539007015416,212,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
4.638814574893768,0.26927539007015416,213,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
4.638814574893768,0.26927539007015416,214,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
4.638814574893768,0.26927539007015416,215,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
4.638814574893768,0.26927539007015416,216,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
4.638814574893768,0.26927539007015416,217,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
4.638814574893768,0.26927539007015416,218,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
4.638814574893768,0.26927539007015416,219,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
4.6766749114489725,0.26087043584384667,220,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
4.6766749114489725,0.26087043584384667,221,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
4.6766749114489725,0.26087043584384667,222,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
4.6766749114489725,0.26087043584384667,223,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
4.6766749114489725,0.26087043584384667,224,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
4.6766749114489725,0.26087043584384667,225,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
4.6766749114489725,0.26087043584384667,226,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
4.6766749114489725,0.26087043584384667,227,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
4.6766749114489725,0.26087043584384667,228,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
4.6766749114489725,0.26087043584384667,229,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
4.6766749114489725,0.26087043584384667,230,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
4.6766749114489725,0.26087043584384667,231,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
4.6766749114489725,0.26087043584384667,232,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
4.6766749114489725,0.26087043584384667,233,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
4.6766749114489725,0.26087043584384667,234,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
4.6766749114489725,0.26087043584384667,235,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
4.6766749114489725,0.26087043584384667,236,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
4.6766749114489725,0.26087043584384667,237,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
4.6766749114489725,0.26087043584384667,238,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
4.6766749114489725,0.26087043584384667,239,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
4.6766749114489725,0.26087043584384667,240,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
4.6766749114489725,0.26087043584384667,241,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
4.6766749114489725,0.26087043584384667,242,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
4.6766749114489725,0.26087043584384667,243,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
4.6766749114489725,0.26087043584384667,244,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
4.6766749114489725,0.26087043584384667,245,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
4.6766749114489725,0.26087043584384667,246,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
4.6766749114489725,0.26087043584384667,247,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
4.6766749114489725,0.26087043584384667,248,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
4.6766749114489725,0.26087043584384667,249,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
4.6766749114489725,0.26087043584384667,250,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
4.6766749114489725,0.26087043584384667,251,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
4.6766749114489725,0.26087043584384667,252,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
4.6766749114489725,0.26087043584384667,253,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
4.6766749114489725,0.26087043584384667,254,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
4.6766749114489725,0.26087043584384667,255,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
4.6766749114489725,0.26087043584384667,256,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
4.6766749114489725,0.26087043584384667,257,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
4.6766749114489725,0.26087043584384667,258,Gamma,body,19.855326498474106,0.18181818181818182,PRODUCTIVO
