Fisk_param1,Fisk_param2,iteration,model_name,model_type,u_opt,p_u,location
2.769979106402682,16.581381874386913,30,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
3.0536521166642117,16.445768789494213,31,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
2.8017599111989755,16.30288317265337,32,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
2.79747857217816,15.91274363206909,33,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
2.79747857217816,15.91274363206909,34,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
3.0651717672167136,15.9280672947505,35,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
2.926600984945345,16.435408313090818,36,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
2.8667531608273666,16.35753287559552,37,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
3.212082087022967,16.174243153805577,38,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
3.1540598830371542,16.018027226985566,39,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
3.2037158938948993,16.14254729892691,40,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
2.9440615272296475,16.408585027632686,41,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
2.9440615272296475,16.408585027632686,42,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
3.0770153491835486,16.381502420304848,43,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
2.9211522486233426,16.259800608649662,44,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
3.2032712848027716,16.275911957510022,45,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
3.509005510923309,16.180021932103056,46,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
3.7058878693036883,15.93527576608677,47,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
3.802857107709019,15.716961245769822,48,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
4.056357210155569,15.99131607793302,49,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
4.5689049688703625,16.00430928211683,50,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
4.714798181702644,15.851470858732451,51,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
4.8208598309143715,16.084681896036468,52,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
4.8208598309143715,16.084681896036468,53,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
4.912914061374599,16.1565524324129,54,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
4.899021882772279,16.472278672346896,55,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
4.8793558741665235,16.64240060639857,56,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
4.858534920030015,16.924601290634175,57,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
5.04027620222514,16.838579526088004,58,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
5.716410078648102,17.12243210099507,59,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
5.512080524404893,16.989411563411558,60,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
5.536527499544828,16.93952909129602,61,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
5.448487944041447,16.894616529298975,62,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
5.294139890899064,16.78707187730676,63,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
5.318125502009137,16.920711158525755,64,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
5.1872366718650955,16.347954554881184,65,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
5.586017119020238,16.47183582334406,66,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
5.622976029656366,16.337016399483147,67,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
5.705138287992687,16.147686126065565,68,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
5.612132765027276,16.395784561373713,69,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
5.4996539236600865,16.517871054050946,70,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
5.630358564317706,16.624909095608274,71,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
5.630358564317706,16.624909095608274,72,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
5.639525482133667,16.638739093792225,73,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
5.6035468738453655,16.74691718226535,74,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
6.149755411131113,16.418773205911087,75,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
5.993740616546807,16.060819253797103,76,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
5.993740616546807,16.060819253797103,77,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
5.789137318609594,16.11201087275518,78,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
5.908686957224273,16.29264822422314,79,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
5.717319303396854,16.19499599427014,80,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
5.523654514720781,15.973268096452912,81,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
5.523654514720781,15.973268096452912,82,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
5.633793418805159,16.08476328248176,83,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
5.556424377214769,16.175354486315122,84,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
5.280207710840052,16.02733582783428,85,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
5.180585565397002,16.148897886991104,86,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
4.9869581540468175,16.296833875396597,87,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
4.788426553809966,16.006486990365033,88,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
4.667906636145421,16.310202297005734,89,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
4.793861175057332,16.334772110488345,90,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
4.3867568054476145,16.30082028357046,91,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
4.365405414358582,16.09439986560375,92,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
4.365405414358582,16.09439986560375,93,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
4.736959520464884,16.24770156490178,94,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
5.081647740774093,16.003533259561618,95,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
5.300890607555302,16.08800584869681,96,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
5.583007951284804,15.675094839625933,97,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
5.583007951284804,15.675094839625933,98,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
5.659684027725249,15.71389187298103,99,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
5.659684027725249,15.71389187298103,100,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
5.760436621458858,15.666207957675528,101,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
5.538526456360881,15.666033324313608,102,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
5.542234109000432,15.89431756646535,103,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
5.711218760392592,15.939180197687909,104,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
5.823206522443578,15.75804059027665,105,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
5.509246729410053,15.779000336907492,106,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
5.54240424627721,15.74950839435461,107,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
5.505158655237586,15.802055743978585,108,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
5.796537393249169,15.943389524879137,109,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
5.909558259091786,15.889557513288059,110,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
5.910350809862724,15.694718941677422,111,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
5.653208819901123,16.07150396273316,112,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
5.284255767392524,15.994468031439224,113,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
5.390181037457288,16.27778679692152,114,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
5.870361141244741,16.4067373112708,115,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
5.870361141244741,16.4067373112708,116,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
5.973169202616228,16.27427537229746,117,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
6.291503968085453,16.265860748578447,118,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
6.166172996328097,16.127146361322506,119,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
6.419832756149868,15.843226473868723,120,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
6.419832756149868,15.843226473868723,121,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
6.451957661285008,16.301927068371363,122,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
6.451957661285008,16.301927068371363,123,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
6.161175560412028,15.86740157412353,124,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
6.137940581540157,15.776622543531644,125,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
6.077474978630978,15.821558979432513,126,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
6.172517919004965,15.772750311106764,127,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
6.634699916727536,15.623752800518378,128,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
6.634699916727536,15.623752800518378,129,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
6.508580047950089,15.715036582936671,130,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
6.803969027209767,15.719762203748319,131,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
7.057183612957829,15.732845059761294,132,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
7.404562412854761,15.316767842677619,133,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
7.186612713593836,15.204452651168044,134,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
7.287689914059748,15.403381291259056,135,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
7.06289756859782,15.65928288510897,136,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
7.06289756859782,15.65928288510897,137,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
7.1273607570594,15.665996427697085,138,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
6.855228213759181,15.812238800255859,139,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
6.870105997196774,15.74558338927671,140,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
6.746007995531117,15.299903618122592,141,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
6.795687432074855,15.283455386351001,142,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
7.000201509603878,15.554041800420029,143,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
7.009242396218022,15.894949161454855,144,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
7.009242396218022,15.894949161454855,145,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
7.103891742928414,15.841999736665096,146,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
7.390731485483308,15.741033448829839,147,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
7.016579941031168,15.7703284402198,148,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
6.979319681989831,15.849622007843776,149,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
6.979319681989831,15.849622007843776,150,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
7.005020866048885,15.791631290492958,151,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
6.965839854050277,16.467242158974123,152,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
7.221156658461875,16.492250688249428,153,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
7.430422661996263,16.510200935700617,154,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
7.43095595896966,16.635451923673802,155,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
7.532883336793847,16.63804178653117,156,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
7.7139459954770215,16.9076013664597,157,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
7.6880456787308775,16.745113580660107,158,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
7.444214961227982,16.6230556406513,159,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
7.683938369589394,16.644424639019363,160,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
7.922443899270479,16.617633426410652,161,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
8.011887443583621,16.566408669087664,162,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
8.187173532910512,16.714796139785417,163,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
7.913119668091567,16.589017252065734,164,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
7.804022436234135,16.320167142930398,165,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
7.883599090375533,16.191771052530168,166,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
7.946928419719743,16.126244079991434,167,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
7.656098868297637,16.121952187676158,168,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
7.717873974320232,16.096260964366586,169,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
7.717873974320232,16.096260964366586,170,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
7.564255821147119,16.142977139316738,171,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
7.767179679092064,16.24963139978781,172,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
7.88294547121665,16.370027782762264,173,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
7.537519148871809,16.39796159006212,174,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
7.820755400971648,16.380779337900236,175,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
7.973472186123522,16.459502637480856,176,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
7.973472186123522,16.459502637480856,177,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
8.180131868806784,16.532095651854824,178,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
8.2086829400361,16.434760036162153,179,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
8.471052707293222,16.525065090301286,180,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
8.403756881088682,16.396839972420796,181,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
8.313811594138269,16.382864361663962,182,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
8.47170129025131,16.410334581266152,183,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
8.446516429451759,16.00489442392529,184,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
8.371053744458965,16.09959951412859,185,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
8.384799868688642,16.234469690740365,186,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
8.51809699002813,16.233253536666783,187,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
8.397689532009075,16.677369115084193,188,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
8.331933615251899,16.63054421417167,189,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
8.552769043402101,16.82459783491387,190,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
8.62142091829857,16.705929118855067,191,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
8.345552604890912,16.501390097295456,192,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
8.448175607311889,16.449543842869634,193,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
8.284790185200768,16.38178655301339,194,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
8.37357897094975,16.51352200160369,195,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
8.47406622192466,16.58720104971231,196,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
8.138032875768545,16.082884143215296,197,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
7.812469139242358,16.059872661945146,198,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
7.812469139242358,16.059872661945146,199,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
8.138007557204494,16.113951171852317,200,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
8.292642985673622,16.180889686912252,201,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
8.37401677696822,16.361063788259038,202,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
8.255257243195796,16.16636935483252,203,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
8.255257243195796,16.16636935483252,204,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
8.321253306845964,16.130140791129843,205,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
8.107214577663346,16.462450361159956,206,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
8.04636547757995,16.350228138288063,207,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
8.041340577795374,16.424605830014944,208,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
8.26090132108666,16.300619109247858,209,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
8.336459760774547,16.106604883248473,210,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
8.031470997955951,16.261338002833792,211,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
8.199089888983927,16.067185340491918,212,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
7.975384945246236,16.010072385335416,213,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
8.027360173032584,15.962530327198435,214,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
7.881707888531961,15.959287071474261,215,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
7.576057074293839,16.135596919762154,216,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
7.521479186413316,15.803657877008423,217,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
7.405789952916663,15.669384518514365,218,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
7.60469700822283,15.331436882969362,219,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
7.50456993424653,15.649805743291743,220,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
7.126839613902754,15.454699963615527,221,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
7.196959482208786,15.379732968781923,222,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
7.227133297340443,15.517358001522695,223,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
7.208920685697734,15.658632868482016,224,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
7.2061256107575105,15.53091726141246,225,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
7.069491248980263,15.484495816358255,226,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
6.830000437581955,15.427472342806105,227,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
6.915587459481043,15.413044205641803,228,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
6.883703643687771,15.511251614375091,229,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
6.664124061920299,15.693875731328934,230,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
6.827555524003108,15.554634038116536,231,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
6.853769429453735,15.845398582356802,232,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
6.85793866185784,15.526893985929489,233,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
7.038129122083821,15.761166258979975,234,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
6.963994412796584,15.86651885448376,235,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
6.94478565094537,16.238430268858924,236,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
6.938881777509824,16.13827921904468,237,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
6.818175616189373,15.899969372930318,238,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
7.355554327171623,16.214725201341526,239,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
7.413499372192592,16.232799349698645,240,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
7.624402696154973,16.117535026275384,241,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
7.537201757178394,15.879227447325515,242,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
7.527941236856879,16.0905182133197,243,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
7.527941236856879,16.0905182133197,244,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
7.372061863916722,16.250492992092077,245,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
7.140058546048491,16.214322317261708,246,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
7.261179438483451,16.068762245896504,247,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
7.0165630106867685,16.25317304369054,248,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
7.323830574126231,15.944537329053537,249,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
7.1085036628441065,16.01281442747442,250,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
7.341587966298724,16.013067142878768,251,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
7.04612672174656,15.903996265259686,252,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
6.460453138357375,15.91635153752248,253,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
6.489546236329845,15.8456501378992,254,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
6.614885927238451,15.811359405694402,255,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
6.614885927238451,15.811359405694402,256,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
6.434382465945007,15.546137227372709,257,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
6.4682292362238725,15.303099958533434,258,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
6.529222820391532,15.332276313997703,259,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
6.732182265722875,15.305312424524306,260,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
6.67892845362576,15.268045898764612,261,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
6.344596271575411,15.309918299107984,262,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
6.598702526192115,15.617192734230528,263,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
6.625928899474266,15.734361716636235,264,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
6.522259455097854,15.782385964805536,265,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
6.713765169502705,15.65363146451764,266,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
6.691393090057965,15.434710370133656,267,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
6.906773512976419,15.232618122896675,268,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
6.906773512976419,15.232618122896675,269,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
6.88674049456978,15.325698385312377,270,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
6.880335630162193,15.637258311679684,271,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
7.012631789544875,15.558669814902284,272,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
6.939954152027891,15.338753481544753,273,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
6.767122527961925,15.424937208784112,274,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
6.767122527961925,15.424937208784112,275,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
6.6807098480881,15.497859018119073,276,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
6.860351456124186,15.472895383655269,277,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
6.774263820908963,15.291693947050078,278,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
6.613709918084791,15.215017135780377,279,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
6.886910267041291,15.575031424162034,280,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
6.738319080878725,15.386710696274465,281,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
7.213638590250087,15.386078007122155,282,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
7.011928843870084,15.609933739907362,283,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
6.975784952729262,15.756356719245739,284,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
7.133113049867088,15.793784424201098,285,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
7.161586987058927,15.990272014176291,286,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
6.973665265207525,16.44526174564891,287,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
7.021528878257383,16.534629777489847,288,Fisk,body,18.595655983079453,0.18181818181818182,Alvarado
