x,f,model_name,model_type,kernel,bandwidth,u_opt,p_u,location
14.030307371981616,0.008761867845124416,KDE-epanechnikov,body,epanechnikov,0.647,21.306443632324136,0.09955357142857142,Heredia_INFRAESTRUCTURA_Hidrometereológico
14.04488547922982,0.009209555799413655,KDE-epanechnikov,body,epanechnikov,0.647,21.306443632324136,0.09955357142857142,Heredia_INFRAESTRUCTURA_Hidrometereológico
14.059463586478023,0.00968092011242543,KDE-epanechnikov,body,epanechnikov,0.647,21.306443632324136,0.09955357142857142,Heredia_INFRAESTRUCTURA_Hidrometereológico
14.074041693726224,0.010134778057360494,KDE-epanechnikov,body,epanechnikov,0.647,21.306443632324136,0.09955357142857142,Heredia_INFRAESTRUCTURA_Hidrometereológico
14.088619800974428,0.010584657129365767,KDE-epanechnikov,body,epanechnikov,0.647,21.306443632324136,0.09955357142857142,Heredia_INFRAESTRUCTURA_Hidrometereológico
14.103197908222631,0.011054410488014305,KDE-epanechnikov,body,epanechnikov,0.647,21.306443632324136,0.09955357142857142,Heredia_INFRAESTRUCTURA_Hidrometereológico
14.117776015470834,0.011505490387381086,KDE-epanechnikov,body,epanechnikov,0.647,21.306443632324136,0.09955357142857142,Heredia_INFRAESTRUCTURA_Hidrometereológico
14.132354122719038,0.011955831007444066,KDE-epanechnikov,body,epanechnikov,0.647,21.306443632324136,0.09955357142857142,Heredia_INFRAESTRUCTURA_Hidrometereológico
14.14693222996724,0.012411584289415132,KDE-epanechnikov,body,epanechnikov,0.647,21.306443632324136,0.09955357142857142,Heredia_INFRAESTRUCTURA_Hidrometereológico
14.161510337215443,0.012856485008654547,KDE-epanechnikov,body,epanechnikov,0.647,21.306443632324136,0.09955357142857142,Heredia_INFRAESTRUCTURA_Hidrometereológico
14.176088444463646,0.013281545177407133,KDE-epanechnikov,body,epanechnikov,0.647,21.306443632324136,0.09955357142857142,Heredia_INFRAESTRUCTURA_Hidrometereológico
14.19066655171185,0.013736107036861905,KDE-epanechnikov,body,epanechnikov,0.647,21.306443632324136,0.09955357142857142,Heredia_INFRAESTRUCTURA_Hidrometereológico
14.205244658960053,0.014224248463826698,KDE-epanechnikov,body,epanechnikov,0.647,21.306443632324136,0.09955357142857142,Heredia_INFRAESTRUCTURA_Hidrometereológico
14.219822766208255,0.01471433671858506,KDE-epanechnikov,body,epanechnikov,0.647,21.306443632324136,0.09955357142857142,Heredia_INFRAESTRUCTURA_Hidrometereológico
14.234400873456458,0.015181666694843847,KDE-epanechnikov,body,epanechnikov,0.647,21.306443632324136,0.09955357142857142,Heredia_INFRAESTRUCTURA_Hidrometereológico
14.248978980704662,0.015626238392602975,KDE-epanechnikov,body,epanechnikov,0.647,21.306443632324136,0.09955357142857142,Heredia_INFRAESTRUCTURA_Hidrometereológico
14.263557087952865,0.01604805181186249,KDE-epanechnikov,body,epanechnikov,0.647,21.306443632324136,0.09955357142857142,Heredia_INFRAESTRUCTURA_Hidrometereológico
14.278135195201068,0.016508208467738088,KDE-epanechnikov,body,epanechnikov,0.647,21.306443632324136,0.09955357142857142,Heredia_INFRAESTRUCTURA_Hidrometereológico
14.29271330244927,0.017002366231209442,KDE-epanechnikov,body,epanechnikov,0.647,21.306443632324136,0.09955357142857142,Heredia_INFRAESTRUCTURA_Hidrometereológico
14.307291409697473,0.017481517188001346,KDE-epanechnikov,body,epanechnikov,0.647,21.306443632324136,0.09955357142857142,Heredia_INFRAESTRUCTURA_Hidrometereológico
14.321869516945677,0.017978200300710036,KDE-epanechnikov,body,epanechnikov,0.647,21.306443632324136,0.09955357142857142,Heredia_INFRAESTRUCTURA_Hidrometereológico
14.33644762419388,0.018454469863180386,KDE-epanechnikov,body,epanechnikov,0.647,21.306443632324136,0.09955357142857142,Heredia_INFRAESTRUCTURA_Hidrometereológico
14.351025731442082,0.018903896327933174,KDE-epanechnikov,body,epanechnikov,0.647,21.306443632324136,0.09955357142857142,Heredia_INFRAESTRUCTURA_Hidrometereológico
14.365603838690285,0.019332098989914455,KDE-epanechnikov,body,epanechnikov,0.647,21.306443632324136,0.09955357142857142,Heredia_INFRAESTRUCTURA_Hidrometereológico
14.380181945938489,0.019753319260839636,KDE-epanechnikov,body,epanechnikov,0.647,21.306443632324136,0.09955357142857142,Heredia_INFRAESTRUCTURA_Hidrometereológico
14.394760053186692,0.020155886663804155,KDE-epanechnikov,body,epanechnikov,0.647,21.306443632324136,0.09955357142857142,Heredia_INFRAESTRUCTURA_Hidrometereológico
14.409338160434896,0.020573269431468755,KDE-epanechnikov,body,epanechnikov,0.647,21.306443632324136,0.09955357142857142,Heredia_INFRAESTRUCTURA_Hidrometereológico
14.423916267683097,0.021004388979966492,KDE-epanechnikov,body,epanechnikov,0.647,21.306443632324136,0.09955357142857142,Heredia_INFRAESTRUCTURA_Hidrometereológico
14.4384943749313,0.021491658689448485,KDE-epanechnikov,body,epanechnikov,0.647,21.306443632324136,0.09955357142857142,Heredia_INFRAESTRUCTURA_Hidrometereológico
14.453072482179504,0.02196336801039645,KDE-epanechnikov,body,epanechnikov,0.647,21.306443632324136,0.09955357142857142,Heredia_INFRAESTRUCTURA_Hidrometereológico
14.467650589427707,0.022425120291464255,KDE-epanechnikov,body,epanechnikov,0.647,21.306443632324136,0.09955357142857142,Heredia_INFRAESTRUCTURA_Hidrometereológico
14.48222869667591,0.022867846241761053,KDE-epanechnikov,body,epanechnikov,0.647,21.306443632324136,0.09955357142857142,Heredia_INFRAESTRUCTURA_Hidrometereológico
